ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
liverpool_567_0464,Li4.25Al0.25Si0.75O4,,Li4.25 Al0.25 Si0.75 O4,0.00088,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=567; measured_temperature_C=242; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_568_0465,Li3.75Si0.75P0.25O4,,Li3.75 Si0.75 P0.25 O4,0.000239,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=568; measured_temperature_C=228.73; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_569_0466,Li4Al0.33Si0.33P0.33O4,,Li4 Al0.33 Si0.33 P0.33 O4,0.000198,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=569; measured_temperature_C=125.29; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_570_0467,Li3.75Si0.75P0.25O4,,Li3.75 Si0.75 P0.25 O4,2.91e-05,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=570; measured_temperature_C=149.36; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_571_0468,Li4Al0.33Si0.33P0.33O4,,Li4 Al0.33 Si0.33 P0.33 O4,1.93e-05,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=571; measured_temperature_C=76.66; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_572_0469,Li4.25Al0.25Si0.75O4,,Li4.25 Al0.25 Si0.75 O4,6.37e-06,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=572; measured_temperature_C=124.96; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_573_0470,Li3.75Si0.75P0.25O4,,Li3.75 Si0.75 P0.25 O4,5.03e-06,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=573; measured_temperature_C=100.96; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_574_0471,Li3.75Si0.75P0.25O4,,Li3.75 Si0.75 P0.25 O4,2.46e-06,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=574; measured_temperature_C=75.47; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_575_0472,Li4.25Al0.25Si0.75O4,,Li4.25 Al0.25 Si0.75 O4,2.88e-07,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=575; measured_temperature_C=74.28; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_576_0473,Li4.25Al0.25Si0.75O4,,Li4.25 Al0.25 Si0.75 O4,4.1e-08,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=576; measured_temperature_C=50.34; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_577_0474,Li4SiO4,,Li4 Si1 O4,8.36e-06,,,,,,,,,,,Other,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=577; measured_temperature_C=228.21; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_578_0475,Li4Al0.33Si0.33P0.33O4,,Li4 Al0.33 Si0.33 P0.33 O4,4.75e-06,,,,,,,,,,,Other,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=578; measured_temperature_C=50.64; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_579_0476,Li4SiO4,,Li4 Si1 O4,1.35e-06,,,,,,,,,,,Other,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=579; measured_temperature_C=176.36; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_580_0477,Li4SiO4,,Li4 Si1 O4,3.11e-08,,,,,,,,,,,Other,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=580; measured_temperature_C=100.52; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_581_0478,Li4SiO4,,Li4 Si1 O4,5.66e-09,,,,,,,,,,,Other,10.1021/acsami.6b14402,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=581; measured_temperature_C=75.02; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_583_0480,Li5B2P(H2S)4,,Li5 B2 P1 H8 S4,0.005,,,,,,,,,,,Argyrodite,10.1021/acsomega.8b00377,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=583; measured_temperature_C=50; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_585_0482,Li1.5P0.5S2,,Li1.5 P0.5 S2,0.0003,,,,,,,,,,,Other,10.1021/acsomega.8b00377,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=585; measured_temperature_C=44.2; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_586_0483,Li1.5P0.5S2,,Li1.5 P0.5 S2,0.000605,,,,,,,,,,,Glass,10.1021/acsomega.8b00377,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=586; measured_temperature_C=34.76; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_588_0485,LiBH4,,Li1 B1 H4,7.96e-08,,,,,,,,,,,Other,10.1021/acsomega.8b00377,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=588; measured_temperature_C=39.83; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_600_0496,Li1Ca1.65Ta1.7Ti1.3O9,,Li1 Ca1.65 Ta1.7 Ti1.3 O9,1e-05,,,,,,,,,,,Perovskite,10.1007/bf02708781,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=600; measured_temperature_C=300; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_601_0497,Sr1.65Li1Ti2.15W0.85O9,,Sr1.65 Li1 Ti2.15 W0.85 O9,0.00016,,,,,,,,,,,Perovskite,10.1007/bf02708781,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=601; measured_temperature_C=300; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_602_0498,Li1Ca1.65Ti1.3Nb1.7O9,,Li1 Ca1.65 Ti1.3 Nb1.7 O9,8.56e-07,,,,,,,,,,,Perovskite,10.1007/bf02708781,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=602; measured_temperature_C=215; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_607_0503,Na0.125Li0.375La0.5Ti1O3,,Na0.125 Li0.375 La0.5 Ti1 O3,2e-05,,,,,,,,,,,Perovskite,10.1016/0167-2738(94)90309-3,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=607; measured_temperature_C=402; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_609_0505,Li0.38Sm0.52Ti1O2.97,,Li0.38 Sm0.52 Ti1 O2.97,1.1e-07,,,,,,,,,,,Perovskite,10.1016/0167-2738(94)90310-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=609; measured_temperature_C=126; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_616_0512,Li0.25Sm0.25Ta1O3,,Li0.25 Sm0.25 Ta1 O3,7.3e-06,,,,,,,,,,,Perovskite,10.1016/s0167-2738(98)00414-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=616; measured_temperature_C=125; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_618_0514,Li0.25Y0.25Ta1O3,,Li0.25 Y0.25 Ta1 O3,4.39e-09,,,,,,,,,,,Perovskite,10.1016/s0167-2738(98)00414-7,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=618; measured_temperature_C=147; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_628_0517,Sr0.5Li0.5Ta0.75Cr0.25O3,,Sr0.5 Li0.5 Ta0.75 Cr0.25 O3,0.000355,,,,,,,,,,,Perovskite,10.1016/s0378-7753(97)02645-1,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=628; measured_temperature_C=75; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_629_0518,Sr0.5Li0.5Ta0.75Fe0.25O3,,Sr0.5 Li0.5 Ta0.75 Fe0.25 O3,0.000661,,,,,,,,,,,Perovskite,10.1016/s0378-7753(97)02645-1,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=629; measured_temperature_C=75; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_646_0533,LiCaTiNbO6,,Li1 Ca1 Ti1 Nb1 O6,1e-07,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=646; measured_temperature_C=208; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_662_0549,Li0.27La0.59Ti1O3,,Li0.27 La0.59 Ti1 O3,0.0141,,,,,,,,,,,Perovskite,10.2109/jcersj.105.548,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=662; measured_temperature_C=127; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_664_0551,Li3Br0.5Cl0.5O1,,Li3 Br0.5 Cl0.5 O1,0.00301,,,,,,,,,,,Anti-Perovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=664; measured_temperature_C=253; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_665_0552,Li3Br0.5Cl0.5O1,,Li3 Br0.5 Cl0.5 O1,0.0193,,,,,,,,,,,Anti-Perovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=665; measured_temperature_C=260.76; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_666_0553,Li3Br0.5Cl0.5O1,,Li3 Br0.5 Cl0.5 O1,0.00398,,,,,,,,,,,Anti-Perovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=666; measured_temperature_C=171.78; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_667_0554,Li3ClO,,Li3 Cl1 O1,0.00354,,,,,,,,,,,Anti-Perovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=667; measured_temperature_C=253.44; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_668_0555,Li3Br0.5Cl0.5O1,,Li3 Br0.5 Cl0.5 O1,0.00158,,,,,,,,,,,Anti-Perovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=668; measured_temperature_C=90.59; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_670_0557,Li3ClO,,Li3 Cl1 O1,0.000902,,,,,,,,,,,Anti-Perovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=670; measured_temperature_C=150.88; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_671_0558,Li3ClO,,Li3 Cl1 O1,0.000419,,,,,,,,,,,Anti-Perovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=671; measured_temperature_C=90.16; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_672_0559,Li3ClO,,Li3 Cl1 O1,0.000141,,,,,,,,,,,Anti-Perovskite,10.1021/ja305709z,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=672; measured_temperature_C=30.51; chemical_family=Oxides and Other Anions,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_676_0562,Li1.2Ta0.9Al1.1P3O12,,Li1.2 Ta0.9 Al1.1 P3 O12,0.012,,,,,,,,,,,NASICON,10.1039/a807007e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=676; measured_temperature_C=350; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_677_0563,LiTaAl(PO4)3,,Li1 Ta1 Al1 P3 O12,0.01,,,,,,,,,,,NASICON,10.1039/a807007e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=677; measured_temperature_C=350; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_680_0564,SrLiTaTiO6,,Sr1 Li1 Ta1 Ti1 O6,0.063,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=680; measured_temperature_C=360; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_681_0565,Sr1.65Li1Ta1.7Ti1.3O9,,Sr1.65 Li1 Ta1.7 Ti1.3 O9,0.114,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=681; measured_temperature_C=360; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_682_0566,Sr2LiTaTi2O9,,Sr2 Li1 Ta1 Ti2 O9,0.0032,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=682; measured_temperature_C=360; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_684_0568,Sr1.65Li1Ti1.3Nb1.7O9,,Sr1.65 Li1 Ti1.3 Nb1.7 O9,0.042,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=684; measured_temperature_C=360; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_685_0569,Sr1.65Li1Zr1.3Ta1.7O9,,Sr1.65 Li1 Zr1.3 Ta1.7 O9,0.042,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=685; measured_temperature_C=360; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_686_0570,Sr2LiTi2NbO9,,Sr2 Li1 Ti2 Nb1 O9,3.35e-05,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=686; measured_temperature_C=205; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_687_0571,Ba2LiTi2NbO9,,Ba2 Li1 Ti2 Nb1 O9,1e-06,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=687; measured_temperature_C=102; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_688_0572,LiCaTiNbO6,,Li1 Ca1 Ti1 Nb1 O6,1.03e-07,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=688; measured_temperature_C=205; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_689_0573,Sr2LiTi2NbO9,,Sr2 Li1 Ti2 Nb1 O9,3.47e-06,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=689; measured_temperature_C=100; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_690_0574,LiCa2Ti2NbO9,,Li1 Ca2 Ti2 Nb1 O9,1.89e-07,,,,,,,,,,,Perovskite,10.1021/cm9810382,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=690; measured_temperature_C=300; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_691_0575,Li3Cr(MoO4)3,,Li3 Cr1 Mo3 O12,0.0039,,,,,,,,,,,LISICON,10.1039/b301189e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=691; measured_temperature_C=600; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_692_0576,Li2Mg2(MoO4)3,,Li2 Mg2 Mo3 O12,0.00233,,,,,,,,,,,Lysonite,10.1039/b301189e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=692; measured_temperature_C=600; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_693_0577,Li3Fe(MoO4)3,,Li3 Fe1 Mo3 O12,0.0014,,,,,,,,,,,Lysonite,10.1039/b301189e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=693; measured_temperature_C=600; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_694_0578,Li3Cr(MoO4)3,,Li3 Cr1 Mo3 O12,2.6e-06,,,,,,,,,,,Lysonite,10.1039/b301189e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=694; measured_temperature_C=300; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_695_0579,Li3Fe(MoO4)3,,Li3 Fe1 Mo3 O12,6.6e-07,,,,,,,,,,,Lysonite,10.1039/b301189e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=695; measured_temperature_C=300; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_696_0580,Li2Mg2(MoO4)3,,Li2 Mg2 Mo3 O12,3.16e-08,,,,,,,,,,,Lysonite,10.1039/b301189e,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=696; measured_temperature_C=276; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_709_0592,Li3PS4,,Li3 P1 S4,1.09e-05,,,,,,,,,,,Other,10.1016/0167-2738(84)90097-3,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=709; measured_temperature_C=103; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_711_0594,LiAlSiO4,,Li1 Al1 Si1 O4,0.004,,,,,,,,,,,NASICON,10.1016/0375-9601(75)90788-4,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=711; measured_temperature_C=500; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_719_0601,LiBH4,,Li1 B1 H4,4e-08,,,,,,,,,,,Other,10.1021/ja907249p,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=719; measured_temperature_C=40; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_721_0602,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.0794,,,,,,,,,,,Thio-LISICON,10.1038/nmat3066,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=721; measured_temperature_C=86.61; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_733_0611,Li5La3Nb2O12,,Li5 La3 Nb2 O12,8e-06,,,,,,,,,,,Garnet,10.1111/j.1151-2916.2003.tb03318.x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=733; measured_temperature_C=15; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_734_0612,Li5La3Ta2O12,,Li5 La3 Ta2 O12,0.0166,,,,,,,,,,,Garnet,10.1111/j.1151-2916.2003.tb03318.x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=734; measured_temperature_C=393; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_736_0614,Li3Fe2(PO4)3,,Li3 Fe2 P3 O12,1.42e-06,,,,,,,,,,,Glass-Ceramic,10.1016/0167-2738(90)90442-t,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=736; measured_temperature_C=100; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_737_0615,Li6FeCl8,,Li6 Fe1 Cl8,2.2e-06,,,,,,,,,,,Rocksalt,10.1002/zaac.19875531020,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=737; measured_temperature_C=100; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_763_0634,Li4.8Al0.8Si0.2S4,,Li4.8 Al0.8 Si0.2 S4,0.00366,,,,,,,,,,,Thio-LISICON,10.1006/jssc.2002.9701,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=763; measured_temperature_C=291; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_766_0637,Li3PS4,,Li3 P1 S4,0.000158,,,,,,,,,,,Thio-LISICON,10.1016/0167-2738(84)90097-3,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=766; measured_temperature_C=181; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_768_0638,Li7.06La3Y0.06Zr1.94O12,,Li7.06 La3 Y0.06 Zr1.94 O12,0.00527,,,,,,,,,,,Garnet,10.1016/j.elecom.2011.08.014,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=768; measured_temperature_C=127; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_780_0650,Li3.9Zn0.05Ge1S4,,Li3.9 Zn0.05 Ge1 S4,0.00411,,,,,,,,,,,Thio-LISICON,10.1016/s0167-2738(00)00277-0,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=780; measured_temperature_C=300; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_782_0652,Li4.275Ga0.25Ge0.61S4,,Li4.275 Ga0.25 Ge0.61 S4,0.00243,,,,,,,,,,,Thio-LISICON,10.1016/s0167-2738(00)00277-0,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=782; measured_temperature_C=150; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_788_0658,Li3Nd3(TeO6)2,,Li3 Nd3 Te2 O12,1e-05,,,,,,,,,,,Garnet,10.1021/cm060992t,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=788; measured_temperature_C=600; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_793_0663,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,0.0112,,,,,,,,,,,Thio-LISICON,10.1021/ja407393y,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=793; measured_temperature_C=60; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_797_0666,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.00631,,,,,,,,,,,Thio-LISICON,10.1038/nmat3066,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=797; measured_temperature_C=5; chemical_family=Sulphides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_798_0667,Li7La3(SnO6)2,,Li7 La3 Sn2 O12,2.88e-08,,,,,,,,,,,Garnet,10.1039/b907331k,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=798; measured_temperature_C=85; chemical_family=#N/A,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_799_0668,Li6.4La3Zr1.4Ta0.6O12,,Li6.4 La3 Zr1.4 Ta0.6 O12,0.0281,,,,,,,,,,,Garnet,10.1039/c2jm31413d,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=799; measured_temperature_C=127; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
liverpool_813_0681,Li5La3Nb2O12,,Li5 La3 Nb2 O12,0.0331,,,,,,,,,,,Garnet,10.1111/j.1151-2916.2003.tb03318.x,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=813; measured_temperature_C=393; chemical_family=Oxides,,,,,,"Liverpool temperature outside room-temperature range [20, 30] C"
