ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,removed_reason
er7,Li2.4Er0.4Zr0.6Cl6,,Li2.4 Er0.4 Zr0.6 Cl6,0.00085,,,,,,,,,,,halides,10.1021/acsenergylett.9b02599,1,data/database/obelix/processed/all-v1.csv,,,,Human-verified Figure 1c extraction; curator row 25-8; phase III; original 0.85 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2020,,,,,,same formula representative selection; kept v27 with highest reported conductivity
yz6,Li2.4Y0.4Zr0.6Cl6,,Li2.4 Y0.4 Zr0.6 Cl6,0.00095,,,,,,,,,,,halides,10.1021/acsenergylett.9b02599,1,data/database/obelix/processed/all-v1.csv,,,,Human-verified Figure 1d extraction; curator row 26-8; phase III; original 0.95 mS/cm at 25 C; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2020,,,,,,same formula representative selection; kept trv1_0051 with highest reported conductivity
kko,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,0.0038,,,,,,,,,,,lgps,10.1021/jacs.0c10735,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2020,,,,,,same formula representative selection; kept 9lx with highest reported conductivity
v46,Li2.25Zr0.75Fe0.25Cl6,,Li2.25 Zr0.75 Fe0.25 Cl6,0.001,,,,,,,,,,,halides,10.1002/aenm.202003190,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 46; Fe3+ doped and annealed; trigonal; original 1.0 mS/cm; synthesis_method=退火; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,same formula representative selection; kept trv1_0139 with highest reported conductivity
v31,Li3InCl6,,Li3 In1 Cl6,0.0013,,,,,,,,,,,halides,10.1002/aenm.202100836,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 31; undoped baseline; original 1.3 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,same formula representative selection; kept de5 with highest reported conductivity
trv1_0012,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,0.007,,,,,,,,,,,sulfides,10.1039/d1ta06338c,1,data/database/obelix/processed/all-v1.csv,,,,LSnPS；实验值; synthesis_method=固相合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,same formula representative selection; kept 9lx with highest reported conductivity
v43,Li3YBr6,,Li3 Y1 Br6,0.00109,,,,,,,,,,,halides,10.1126/sciadv.abh1896,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 43; NH4Cl-assisted wet-chemical synthesis; monoclinic; original 1.09 mS/cm; synthesis_method=NH4Cl辅助湿化学合成; measured_temperature=RT; amorphous=否; source_year=2021,,,,,,same formula representative selection; kept caltech_icsd_29957 with highest reported conductivity
v54,Li3InCl6,,Li3 In1 Cl6,0.0007,,,,,,,,,,,halides,10.1002/adfm.202108805,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 54; mechanically milled and unannealed; original 0.7 mS/cm; synthesis_method=机械球磨（未退火）; measured_temperature=RT; amorphous=否; source_year=2022,,,,,,same formula representative selection; kept de5 with highest reported conductivity
v56,Li3InCl6,,Li3 In1 Cl6,0.00067,,,,,,,,,,,halides,10.1021/acsami.2c21022,1,data/database/obelix/processed/all-v1.csv,,,,Curator row 56; undoped Hf-doping reference; corrected DOI; original 0.67 mS/cm; synthesis_method=unknow; measured_temperature=RT; amorphous=否; source_year=2023,,,,,,same formula representative selection; kept de5 with highest reported conductivity
trv1_0072,Li5.5P1S4.5Cl1.5,,Li5.5 P1 S4.5 Cl1.5,0.0078,,,,,,,,,,,argyrodites,10.1007/s10854-025-14581-w,1,data/database/obelix/processed/all-v1.csv,,,,纯相Argyrodite基准; synthesis_method=unknow; measured_temperature=25; amorphous=否; source_year=2025,,,,,,same formula representative selection; kept caltech_icsd_22269 with highest reported conductivity
trv1_0076,Li3YBr6,,Li3 Y1 Br6,0.0011,,,,,,,,,,,halides,10.1016/s1003-6326(25)66819-1,1,data/database/obelix/processed/all-v1.csv,,,,估算范围; synthesis_method=湿化学法（450°C烧结6 h）; measured_temperature=25; amorphous=否; source_year=2025,,,,,,same formula representative selection; kept caltech_icsd_29957 with highest reported conductivity
trv1_0078,LiNbCl4O,,Li1 Nb1 Cl4 O1,0.005,,,,,,,,,,,oxyhalides,10.1021/acs.chemmater.5c00627,1,data/database/obelix/processed/all-v1.csv,,,,正文另记为5.1e-3 S/cm；含少于1 wt% LiCl; synthesis_method=高能球磨（500 rpm，40 h）+真空安瓿100°C退火12 h; measured_temperature=25; amorphous=否; source_year=2025,,,,,,same formula representative selection; kept v02 with highest reported conductivity
trv1_0089,Li3InCl6,,Li3 In1 Cl6,0.0013,,,,,,,,,,,halides,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,未取代基准；三个取代系列共用基准，已合并; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,,same formula representative selection; kept de5 with highest reported conductivity
trv1_0097,Li3In1Cl5.6F0.4,,Li3 In1 Cl5.6 F0.4,0.0008,,,,,,,,,,,halides,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=0.4; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,,same formula representative selection; kept v28 with highest reported conductivity
trv1_0101,Li3In1Cl4.8F1.2,,Li3 In1 Cl4.8 F1.2,0.00035,,,,,,,,,,,halides,10.1021/acs.jpclett.5c00947,1,data/database/obelix/processed/all-v1.csv,,,,x=1.2；出现InF3杂相; synthesis_method=球磨+退火; measured_temperature=RT; amorphous=否; source_year=2025,,,,,,same formula representative selection; kept v47 with highest reported conductivity
trv1_0114,Li0.388La0.475Ta0.238Cl3,,Li0.388 La0.475 Ta0.238 Cl3,0.00156,,,,,,,,,,,halides,10.1021/jacs.5c11480,1,data/database/obelix/processed/all-v1.csv,,,,室温值由30°C数据外推至27°C；未掺杂基准; synthesis_method=高能震荡球磨（875 cycles/min，3 h）; measured_temperature=30; amorphous=否; source_year=2025,,,,,,same formula representative selection; kept v06 with highest reported conductivity
trv1_0119,Li3InCl6,,Li3 In1 Cl6,0.00186,,,,,,,,,,,halides,10.1039/d5ta05447h,1,data/database/obelix/processed/all-v1.csv,,,,纯相基准；另有外推27°C值2.03e-3 S/cm; synthesis_method=高能球磨+350°C热处理; measured_temperature=25; amorphous=否; source_year=2025,,,,,,same formula representative selection; kept de5 with highest reported conductivity
trv1_0124,LiTaCl4O,,Li1 Ta1 Cl4 O1,0.01,,,,,,,,,,,oxyhalides,10.1002/smll.74036,1,data/database/obelix/processed/all-v1.csv,,,,LTOC基准；由图估算; synthesis_method=unknow; measured_temperature=RT; amorphous=是; source_year=2026,,,,,,same formula representative selection; kept v01 with highest reported conductivity
qtx,Li2ZrCl6,,Li2 Zr1 Cl6,0.00012,,,,,,,,,,,halides,10.1016/j.ensm.2024.103444,1,data/add-data/literature_additions.csv,,,,Source data/add-data-LZACO.txt; crystalline; original 0.12 mS/cm; Ea=0.43 eV; addition_id=ADD-0037; calculation_method=mS_cm_to_S_cm; structure_status=crystalline_structure_not_provided; source_year=2024,,,,,,same formula representative selection; kept v50 with highest reported conductivity
nek,Li2ZrCl6,,Li2 Zr1 Cl6,0.000397,,,,,,,,,,,halides,10.1016/j.est.2024.111700,1,data/add-data/literature_additions.csv,,,,Source data/add-data-LZACO.txt; original 3.97e-4 S/cm; addition_id=ADD-0044; calculation_method=direct_S_cm_transcription; structure_status=phase_and_structure_not_provided; source_year=2024,,,,,,same formula representative selection; kept v50 with highest reported conductivity
er0,Li3ErCl6,,Li3 Er1 Cl6,9e-05,,,,,,,,,,,halides,10.1021/acsenergylett.9b02599,1,data/add-data/literature_additions.csv,,,,Human-verified Figure 1c extraction; curator row 25-1; phase I (trigonal); original 0.09 mS/cm at 25 C; addition_id=ADD-0046; calculation_method=figure_digitized_mS_cm_to_S_cm; target_temperature_C=25.0; structure_status=phase_region_only_no_matched_structure; source_year=2020,,,,,,same formula representative selection; kept v60 with highest reported conductivity
yz0,Li3YCl6,,Li3 Y1 Cl6,7e-05,,,,,,,,,,,halides,10.1021/acsenergylett.9b02599,1,data/add-data/literature_additions.csv,,,,Human-verified Figure 1d extraction; curator row 26-1; phase I (trigonal); original 0.07 mS/cm at 25 C; addition_id=ADD-0055; calculation_method=figure_digitized_mS_cm_to_S_cm; target_temperature_C=25.0; structure_status=phase_region_only_no_matched_structure; source_year=2020,,,,,,same formula representative selection; kept v65 with highest reported conductivity
v11,Li2.7Zr0.3In0.7Cl6,,Li2.7 Zr0.3 In0.7 Cl6,0.0021,,,,,,,,,,,halides,10.1016/j.cej.2022.135413,1,data/add-data/literature_additions.csv,,,,Curator row 11; Zr4+ doped; original 2.1 mS/cm at 30 C; addition_id=ADD-0069; calculation_method=review_table_mS_cm_to_S_cm; target_temperature_C=30.0; structure_status=phase_and_structure_not_imported; source_year=2022,,,,,,same formula representative selection; kept ensm_2025_104655_q03 with highest reported conductivity
v33,Li3ScCl6,,Li3 Sc1 Cl6,0.00125,,,,,,,,,,,halides,10.1126/sciadv.abh1896,1,data/add-data/literature_additions.csv,,,,Curator row 33; NH4Cl-assisted wet-chemical synthesis; monoclinic; original 1.25 mS/cm; addition_id=ADD-0088; calculation_method=review_table_mS_cm_to_S_cm; structure_status=phase_and_structure_not_imported; source_year=2021,,,,,,same formula representative selection; kept v05 with highest reported conductivity
v52,Li3InCl6,,Li3 In1 Cl6,0.00079,,,,,,,,,,,halides,10.1021/acsami.2c06216,1,data/add-data/literature_additions.csv,,,,Curator row 52; ethanol-mediated and heated at 200 C; corrected DOI; original 0.79 mS/cm at 20 C; addition_id=ADD-0105; calculation_method=review_table_mS_cm_to_S_cm; target_temperature_C=20.0; structure_status=phase_and_structure_not_imported; source_year=2022,,,,,,same formula representative selection; kept de5 with highest reported conductivity
v55,Li3ScCl6,,Li3 Sc1 Cl6,0.00068,,,,,,,,,,,halides,10.1016/j.cej.2022.140509,1,data/add-data/literature_additions.csv,,,,Curator row 55; undoped comparator; original 0.68 mS/cm at 25 C; addition_id=ADD-0108; calculation_method=review_table_mS_cm_to_S_cm; target_temperature_C=25.0; structure_status=phase_and_structure_not_imported; source_year=2023,,,,,,same formula representative selection; kept v05 with highest reported conductivity
v61,Li3ErCl6,,Li3 Er1 Cl6,0.000407,,,,,,,,,,,halides,10.1126/sciadv.abh1896,1,data/add-data/literature_additions.csv,,,,Curator row 61; NH4Cl-assisted wet-chemical synthesis; trigonal; original 0.407 mS/cm; addition_id=ADD-0113; calculation_method=review_table_mS_cm_to_S_cm; structure_status=phase_and_structure_not_imported; source_year=2021,,,,,,same formula representative selection; kept v60 with highest reported conductivity
v63,Li2ZrCl6,,Li2 Zr1 Cl6,0.0004,,,,,,,,,,,halides,10.1002/aenm.202003190,1,data/add-data/literature_additions.csv,,,,Curator row 63; mechanical milling; trigonal; original 0.4 mS/cm; addition_id=ADD-0114; calculation_method=review_table_mS_cm_to_S_cm; structure_status=phase_and_structure_not_imported; source_year=2021,,,,,,same formula representative selection; kept v50 with highest reported conductivity
v78,Li3YCl6,,Li3 Y1 Cl6,6.08e-05,,,,,,,,,,,halides,10.1021/acs.nanolett.0c01156,1,data/add-data/literature_additions.csv,,,,Curator row 78; starting hcp value for In3+ substitution; original 0.0608 mS/cm; addition_id=ADD-0123; calculation_method=review_table_mS_cm_to_S_cm; structure_status=phase_and_structure_not_imported; source_year=2020,,,,,,same formula representative selection; kept v65 with highest reported conductivity
a71299_lyc,Li3YCl6,,Li3 Y1 Cl6,0.00034,,,,,,,,,,,halides,10.1002/aenm.71299,1,data/add-data/literature_additions.csv,,,,Manual literature addition; LYC; high-energy ball milling; original 0.34 mS/cm; temperature not recorded; addition_id=ADD-0127; calculation_method=mS_cm_to_S_cm; structure_status=no_structure_provided,,,,,,same formula representative selection; kept v65 with highest reported conductivity
a71299_lycb,Li3Y(BrCl)3,,Li3 Y1 Br3 Cl3,0.00092,,,,,,,,,,,halides,10.1002/aenm.71299,1,data/add-data/literature_additions.csv,,,,Manual literature addition; LYCB; high-energy ball milling; original 0.92 mS/cm; temperature not recorded; addition_id=ADD-0128; calculation_method=mS_cm_to_S_cm; structure_status=no_structure_provided,,,,,,same formula representative selection; kept trv1_0075 with highest reported conductivity
ensm_2025_104655_x01,Li2.9Zr0.1In0.9Cl6,,Li2.9 Zr0.1 In0.9 Cl6,0.00052,,,,,,,,,,,halides,10.1016/j.ensm.2025.104655,1,data/add-data/literature_additions.csv,,,,Crystalline p-LZIC composition screening; RT/298 K; x=0.1; total conductivity; addition_id=ADD-0133; calculation_method=direct_source_S_cm; target_temperature_C=25.0; structure_status=phase_and_structure_not_imported; source_year=2025,,,,,,same formula representative selection; kept v19 with highest reported conductivity
ensm_2025_104655_x02,Li2.8Zr0.2In0.8Cl6,,Li2.8 Zr0.2 In0.8 Cl6,0.00078,,,,,,,,,,,halides,10.1016/j.ensm.2025.104655,1,data/add-data/literature_additions.csv,,,,Crystalline p-LZIC composition screening; RT/298 K; x=0.2; total conductivity; addition_id=ADD-0134; calculation_method=direct_source_S_cm; target_temperature_C=25.0; structure_status=phase_and_structure_not_imported; source_year=2025,,,,,,same formula representative selection; kept acsnano_4c02678_zr with highest reported conductivity
ensm_2025_104655_x04,Li2.6Zr0.4In0.6Cl6,,Li2.6 Zr0.4 In0.6 Cl6,0.00095,,,,,,,,,,,halides,10.1016/j.ensm.2025.104655,1,data/add-data/literature_additions.csv,,,,Crystalline p-LZIC composition screening; RT/298 K; x=0.4; total conductivity; addition_id=ADD-0136; calculation_method=direct_source_S_cm; target_temperature_C=25.0; structure_status=phase_and_structure_not_imported; source_year=2025,,,,,,same formula representative selection; kept caltech_icsd_122399 with highest reported conductivity
ensm_2025_104655_x05,Li2.5Zr0.5In0.5Cl6,,Li2.5 Zr0.5 In0.5 Cl6,0.00093,,,,,,,,,,,halides,10.1016/j.ensm.2025.104655,1,data/add-data/literature_additions.csv,,,,Crystalline p-LZIC composition screening; RT/298 K; x=0.5; total conductivity; addition_id=ADD-0137; calculation_method=direct_source_S_cm; target_temperature_C=25.0; structure_status=phase_and_structure_not_imported; source_year=2025,,,,,,same formula representative selection; kept v15 with highest reported conductivity
aenm_202503135_x0_y0,Li3InCl6,,Li3 In1 Cl6,0.00101,,,,,,,,,,,halides,10.1002/aenm.202503135,1,data/add-data/literature_additions.csv,,,,Manual literature addition; Li3-xIn1-xZrxCl6-yFy series; x=0; y=0; base electrolyte; original 1.01 mS/cm; temperature not recorded; addition_id=ADD-0139; calculation_method=mS_cm_to_S_cm; structure_status=no_structure_provided; source_year=2025,,,,,,same formula representative selection; kept de5 with highest reported conductivity
aenm_202503135_x0_y04,Li3In1Cl5.6F0.4,,Li3 In1 Cl5.6 F0.4,0.00058,,,,,,,,,,,halides,10.1002/aenm.202503135,1,data/add-data/literature_additions.csv,,,,Manual literature addition; Li3-xIn1-xZrxCl6-yFy series; x=0; y=0.4; F-only substitution; original 0.58 mS/cm; temperature not recorded; addition_id=ADD-0140; calculation_method=mS_cm_to_S_cm; structure_status=no_structure_provided; source_year=2025,,,,,,same formula representative selection; kept v28 with highest reported conductivity
aenm_202503135_x0_y06,Li3In1Cl5.4F0.6,,Li3 In1 Cl5.4 F0.6,0.00049,,,,,,,,,,,halides,10.1002/aenm.202503135,1,data/add-data/literature_additions.csv,,,,Manual literature addition; Li3-xIn1-xZrxCl6-yFy series; x=0; y=0.6; F-only substitution; original 0.49 mS/cm; temperature not recorded; addition_id=ADD-0141; calculation_method=mS_cm_to_S_cm; structure_status=no_structure_provided; source_year=2025,,,,,,same formula representative selection; kept trv1_0098 with highest reported conductivity
aenm_202503135_x0_y08,Li3In1Cl5.2F0.8,,Li3 In1 Cl5.2 F0.8,0.00043,,,,,,,,,,,halides,10.1002/aenm.202503135,1,data/add-data/literature_additions.csv,,,,Manual literature addition; Li3-xIn1-xZrxCl6-yFy series; x=0; y=0.8; F-only substitution; original 0.43 mS/cm; temperature not recorded; addition_id=ADD-0142; calculation_method=mS_cm_to_S_cm; structure_status=no_structure_provided; source_year=2025,,,,,,same formula representative selection; kept trv1_0099 with highest reported conductivity
aenm_202503135_x0_y10,Li3InCl5F,,Li3 In1 Cl5 F1,0.00037,,,,,,,,,,,halides,10.1002/aenm.202503135,1,data/add-data/literature_additions.csv,,,,Manual literature addition; Li3-xIn1-xZrxCl6-yFy series; x=0; y=1.0; maximum F substitution; original 0.37 mS/cm; temperature not recorded; addition_id=ADD-0143; calculation_method=mS_cm_to_S_cm; structure_status=no_structure_provided; source_year=2025,,,,,,same formula representative selection; kept trv1_0100 with highest reported conductivity
s10008_2026_06605_x00,Li3InCl6,,Li3 In1 Cl6,0.00052,,,,,,,,,,,halides,10.1007/s10008-026-06605-0,1,data/add-data/literature_additions.csv,,,,Manual literature addition; Cu-substituted Li3InCl6 series; x=0 baseline; conductivity digitized from figure b (~0.52 mS/cm); RT-100 C measurement range; electronic conductivity 1.18e-9 S/cm; ball-milled and sintered at 350 C; air exposure for 3 h mass gain 43.67%; 35-cycle retention 29.4%; addition_id=ADD-0146; calculation_method=figure_digitized_S_cm; structure_status=no_structure_provided; source_year=2026,,,,,,same formula representative selection; kept de5 with highest reported conductivity
smll_74786_x00,Li2ZrCl6,,Li2 Zr1 Cl6,0.00037,,,,,,,,,,,halides,10.1002/smll.74786,1,data/add-data/literature_additions.csv,,,,Manual literature addition; high-entropy Nb-Mo-Ta-Hf co-doped Li2ZrCl6 series; x=0 baseline; room temperature; conductivity digitized from figure (~0.37 mS/cm); addition_id=ADD-0151; calculation_method=figure_digitized_S_cm; target_temperature_C=25.0; structure_status=no_structure_provided,,,,,,same formula representative selection; kept v50 with highest reported conductivity
acsnano_4c02678_in,Li3InCl6,,Li3 In1 Cl6,0.00097,,,,,,,,,,,halides,10.1021/acsnano.4c02678,1,data/add-data/literature_additions.csv,,,,Manual literature addition; LInCl; room temperature Table S1 value; ball-milled; monoclinic C2/m; addition_id=ADD-0158; calculation_method=direct_source_S_cm; target_temperature_C=25.0; structure_status=phase_and_structure_not_imported; source_year=2024,,,,,,same formula representative selection; kept de5 with highest reported conductivity
caltech_icsd_885,Li6.7La3Zr1.7Ta0.3O12,,Li6.7 La3 Zr1.7 Ta0.3 O12,0.000504,,,,,,,,,,,garnet,10.2109/jcersj2.16019,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,885,,,same formula representative selection; kept liverpool_802_0671 with highest reported conductivity
caltech_icsd_894,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.000842,,,,,,,,,,,garnet,10.2109/jcersj2.16019,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,894,,,same formula representative selection; kept caltech_icsd_25446 with highest reported conductivity
caltech_icsd_5667,Li10.2Si0.96Sn0.24P1.8S12,,Li10.2 Si0.96 Sn0.24 P1.8 S12,0.0025,,,,,,,,,,,lgps,10.1021/acs.chemmater.9b00743,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,5667,,,same formula representative selection; kept 7tu with highest reported conductivity
caltech_icsd_5669,Li10.35Si1.08Sn0.27P1.65S12,,Li10.35 Si1.08 Sn0.27 P1.65 S12,0.011,,,,,,,,,,,lgps,10.1021/acs.chemmater.9b00743,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,5669,,,same formula representative selection; kept ui6 with highest reported conductivity
caltech_icsd_19945,Li0.29La0.57Ti1O3,,Li0.29 La0.57 Ti1 O3,0.0012,,,,,,,,,,,perovskites,10.1016/j.ssi.2020.115486,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,19945,,,same formula representative selection; kept 85t with highest reported conductivity
caltech_icsd_22955,Li6.8La3Zr1.8Ta0.2O12,,Li6.8 La3 Zr1.8 Ta0.2 O12,0.000665,,,,,,,,,,,garnet,10.2109/jcersj2.19022,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,22955,,,same formula representative selection; kept v1q with highest reported conductivity
caltech_icsd_22957,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.0011,,,,,,,,,,,garnet,10.2109/jcersj2.19022,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,22957,,,same formula representative selection; kept caltech_icsd_25446 with highest reported conductivity
caltech_icsd_22958,Li6.4La3Zr1.4Ta0.6O12,,Li6.4 La3 Zr1.4 Ta0.6 O12,0.000975,,,,,,,,,,,garnet,10.2109/jcersj2.19022,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,22958,,,same formula representative selection; kept kji with highest reported conductivity
caltech_icsd_29965,Li3YCl6,,Li3 Y1 Cl6,4.75e-05,,,,,,,,,,,halides,10.1021/acs.chemmater.0c04352,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,29965,,,same formula representative selection; kept v65 with highest reported conductivity
caltech_icsd_30161,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.0076,,,,,,,,,,,thio_lisicon,10.1021/acs.chemmater.8b00266,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,30161,,,same formula representative selection; kept liverpool_675_0561 with highest reported conductivity
caltech_icsd_30165,Li10Sn0.33Ge0.66P2S12,,Li10 Sn0.33 Ge0.66 P2 S12,0.0064,,,,,,,,,,,lgps,10.1021/acs.chemmater.8b00266,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,30165,,,same formula representative selection; kept kop with highest reported conductivity
caltech_icsd_30169,Li10Sn0.66Ge0.33P2S12,,Li10 Sn0.66 Ge0.33 P2 S12,0.0048,,,,,,,,,,,lgps,10.1021/acs.chemmater.8b00266,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,30169,,,same formula representative selection; kept rty with highest reported conductivity
caltech_icsd_50151,Li3ErCl6,,Li3 Er1 Cl6,0.00033,,,,,,,,,,,halides,10.1016/j.isci.2019.05.036,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,50151,,,same formula representative selection; kept v60 with highest reported conductivity
caltech_icsd_99398,Li0.18La0.61Ti1O3,,Li0.18 La0.61 Ti1 O3,0.0002,,,,,,,,,,,perovskites,10.1039/c7ta00196g,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,99398,,,same formula representative selection; kept 86o with highest reported conductivity
caltech_icsd_122395,Li3InCl6,,Li3 In1 Cl6,0.00047,,,,,,,,,,,halides,10.1021/acs.chemmater.1c01348,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,122395,,,same formula representative selection; kept de5 with highest reported conductivity
caltech_icsd_122400,Li2.5Zr0.5In0.5Cl6,,Li2.5 Zr0.5 In0.5 Cl6,0.000882,,,,,,,,,,,halides,10.1021/acs.chemmater.1c01348,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,122400,,,same formula representative selection; kept v15 with highest reported conductivity
caltech_icsd_131108,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.0065,,,,,,,,,,,thio_lisicon,10.1021/acs.chemmater.9b01550,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,131108,,,same formula representative selection; kept liverpool_675_0561 with highest reported conductivity
caltech_icsd_131109,Li6PS5Cl,,Li6 P1 S5 Cl1,0.0023,,,,,,,,,,,argyrodites,10.1021/acs.chemmater.9b01550,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,131109,,,same formula representative selection; kept caltech_icsd_133976 with highest reported conductivity
caltech_icsd_135340,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.00127,,,,,,,,,,,garnet,10.1002/celc.201800679,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,135340,,,same formula representative selection; kept caltech_icsd_25446 with highest reported conductivity
caltech_icsd_183686,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.00067,,,,,,,,,,,garnet,10.1149/2.024205esl,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,183686,,,same formula representative selection; kept caltech_icsd_25446 with highest reported conductivity
caltech_icsd_259200,Li6PS5Cl,,Li6 P1 S5 Cl1,0.00205,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,0,data/database/caltech/ionic_conductivity_database .csv,,,,lowest_extrapolation_temperature_K=na,,,259200,,,same formula representative selection; kept caltech_icsd_133976 with highest reported conductivity
liverpool_29_0022,Li1.2Sc0.2Ti1.8P3O12,,Li1.2 Sc0.2 Ti1.8 P3 O12,0.000231,,,,,,,,,,,nasicon,10.1021/acs.inorgchem.6b02274,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=29; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept liverpool_333_0267 with highest reported conductivity
liverpool_37_0028,Li10Ge(PS6)2,,Li10 Ge1 P2 S12,0.00203,,,,,,,,,,,thio_lisicon,10.1016/j.ssi.2015.02.014,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=37; measured_temperature_C=25; chemical_family=Sulphides,,,,,,same formula representative selection; kept liverpool_675_0561 with highest reported conductivity
liverpool_44_0033,Li3.25Ge0.25P0.75S4,,Li3.25 Ge0.25 P0.75 S4,0.00203,,,,,,,,,,,thio_lisicon,10.1016/j.ssi.2015.02.014,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=44; measured_temperature_C=25; chemical_family=Sulphides,,,,,,same formula representative selection; kept 3jh with highest reported conductivity
liverpool_46_0035,Li6.5La3Zr1.5Ta0.5O12,,Li6.5 La3 Zr1.5 Ta0.5 O12,0.000794,,,,,,,,,,,garnet,10.3389/fenrg.2016.00028,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=46; measured_temperature_C=26.85; chemical_family=Oxides,,,,,,same formula representative selection; kept caltech_icsd_25446 with highest reported conductivity
liverpool_172_0141,Li1.4Ti1.6Al0.4P3O12,,Li1.4 Ti1.6 Al0.4 P3 O12,0.000917,,,,,,,,,,,nasicon,10.1016/j.ssi.2006.04.010,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=172; measured_temperature_C=21; chemical_family=Oxides,,,,,,same formula representative selection; kept liverpool_40_0030 with highest reported conductivity
liverpool_235_0194,Li0.24La0.59Ti1O3,,Li0.24 La0.59 Ti1 O3,7.6e-05,,,,,,,,,,,perovskites,10.1016/j.ssi.2009.08.002,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=235; measured_temperature_C=29; chemical_family=Oxides,,,,,,same formula representative selection; kept liverpool_79_0061 with highest reported conductivity
liverpool_404_0333,Li1.4Ti1.4Al0.4Ge0.2P3O12,,Li1.4 Ti1.4 Al0.4 Ge0.2 P3 O12,0.00129,,,,,,,,,,,nasicon,10.1016/j.ssi.2013.09.022,0,data/database/liverpool/LiIonDatabase.csv,,,,source_id=404; measured_temperature_C=25; chemical_family=Oxides,,,,,,same formula representative selection; kept caltech_icsd_163298 with highest reported conductivity
