ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID
oi4,Sr0.4375Li0.375Hf0.25Ta0.75O3,,Sr0.4375 Li0.375 Hf0.25 Ta0.75 O3,0.00038,,,,,,,,,,,perovskites,10.1021/acsami.6b03070,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
ikh,Li9.6P3S12,,Li9.6 P3 S12,0.0012,,,,,,,,,,,LGPS,10.1038/nenergy.2016.30,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
ete,Li9.54Si1.74P1.44S11.7Cl0.3,,Li9.54 Si1.74 P1.44 S11.7 Cl0.3,0.025,,,,,,,,,,,LGPS,10.1038/nenergy.2016.30,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
opo,Li0.8Sn0.8S2,,Li0.8 Sn0.8 S2,0.00012,,,,,,,,,,,layered,10.1039/c6ee00633g,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
bnu,Li1Al0.5Ga0.5Ge1O4,,Li1 Al0.5 Ga0.5 Ge1 O4,<1E-10,,,,,,,,,,,oxides,10.1149/2.1111610jes,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
kxw,LiAlGeO4,,Li1 Al1 Ge1 O4,<1E-10,,,,,,,,,,,oxides,10.1149/2.1111610jes,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
um1,LiGaGeO4,,Li1 Ga1 Ge1 O4,<1E-10,,,,,,,,,,,oxides,10.1149/2.1111610jes,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
sg0,LiScO2,,Li1 Sc1 O2,<1E-10,,,,,,,,,,,oxides,10.2320/matertrans.y-m2016816,1,data/obelix/processed/all-v1.csv,,,,ICSD request; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
97b,Li0.9Zr0.1Sc0.9O2,,Li0.9 Zr0.1 Sc0.9 O2,<1E-10,,,,,,,,,,,oxides,10.2320/matertrans.y-m2016816,1,data/obelix/processed/all-v1.csv,,,,ICSD request; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
bt0,Ba0.05Li6.5La2.95Zr1.45Ta0.55O12,,Ba0.05 Li6.5 La2.95 Zr1.45 Ta0.55 O12,0.000832,,,,,,,,,,,garnet,10.3389/fenrg.2016.00028,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
dti,Ba0.1Li6.5La2.9Zr1.4Ta0.6O12,,Ba0.1 Li6.5 La2.9 Zr1.4 Ta0.6 O12,0.000834,,,,,,,,,,,garnet,10.3389/fenrg.2016.00028,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
7gm,Ba0.2Li6.5La2.8Zr1.3Ta0.7O12,,Ba0.2 Li6.5 La2.8 Zr1.3 Ta0.7 O12,0.000631,,,,,,,,,,,garnet,10.3389/fenrg.2016.00028,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
c71,Ba0.3Li6.5La2.7Zr1.2Ta0.8O12,,Ba0.3 Li6.5 La2.7 Zr1.2 Ta0.8 O12,0.000492,,,,,,,,,,,garnet,10.3389/fenrg.2016.00028,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2016,,,,,
lk8,Li0.45La0.55Ti0.9Al0.1O3,,Li0.45 La0.55 Ti0.9 Al0.1 O3,0.00151,,,,,,,,,,,perovskites,10.1016/j.jallcom.2017.05.278,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
lud,Li0.4La0.6Ti0.8Al0.2O3,,Li0.4 La0.6 Ti0.8 Al0.2 O3,0.000568,,,,,,,,,,,perovskites,10.1016/j.jallcom.2017.05.278,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
vlm,Li0.35La0.65Ti0.7Al0.3O3,,Li0.35 La0.65 Ti0.7 Al0.3 O3,0.000161,,,,,,,,,,,perovskites,10.1016/j.jallcom.2017.05.278,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
gwu,Li0.3La0.7Ti0.6Al0.4O3,,Li0.3 La0.7 Ti0.6 Al0.4 O3,1.04e-07,,,,,,,,,,,perovskites,10.1016/j.jallcom.2017.05.278,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
24k,Li7Ge3PS12,,Li7 Ge3 P1 S12,0.00011,,,,,,,,,,,argyrodites,10.1016/j.jssc.2016.12.001,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
906,Ba0.1Li9.8Ge1P2S12,,Ba0.1 Li9.8 Ge1 P2 S12,0.000561,,,,,,,,,,,LGPS,10.1016/j.ssi.2017.01.014,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
fnu,Ba0.2Li9.6Ge1P2S12,,Ba0.2 Li9.6 Ge1 P2 S12,0.000572,,,,,,,,,,,LGPS,10.1016/j.ssi.2017.01.014,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
pfi,Ba0.3Li9.4Ge1P2S12,,Ba0.3 Li9.4 Ge1 P2 S12,0.000707,,,,,,,,,,,LGPS,10.1016/j.ssi.2017.01.014,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
f0h,Ba0.4Li9.2Ge1P2S12,,Ba0.4 Li9.2 Ge1 P2 S12,0.000316,,,,,,,,,,,LGPS,10.1016/j.ssi.2017.01.014,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
7iw,Ba0.5Li9Ge1P2S12,,Ba0.5 Li9 Ge1 P2 S12,9.98e-05,,,,,,,,,,,LGPS,10.1016/j.ssi.2017.01.014,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
b7v,Li5La3(BiO6)2,,Li5 La3 Bi2 O12,2.2e-05,,,,,,,,,,,garnet,10.1016/j.ssi.2017.03.030,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
lol,Li4PS4I,,Li4 P1 S4 I1,0.00012,,,,,,,,,,,thio-LISICON,10.1021/acs.chemmater.7b00013,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
8ub,Li10.5Si1.2Sn0.3P1.5S12,,Li10.5 Si1.2 Sn0.3 P1.5 S12,0.00879,,,,,,,,,,,LGPS,10.1021/acs.chemmater.7b00886,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
7tu,Li10.2Si0.96Sn0.24P1.8S12,,Li10.2 Si0.96 Sn0.24 P1.8 S12,0.00782,,,,,,,,,,,LGPS,10.1021/acs.chemmater.7b00886,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
ui6,Li10.35Si1.08Sn0.27P1.65S12,,Li10.35 Si1.08 Sn0.27 P1.65 S12,0.011,,,,,,,,,,,LGPS,10.1021/acs.chemmater.7b00886,1,data/obelix/processed/all-v1.csv,,,,duplicated with line 204; deleted; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
cfy,LiPS3,,Li2 P2 S6,7.8e-11,,,,,,,,,,,thio-LISICON,10.1021/acs.inorgchem.7b00751,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
419,Li5.3La3Sm0.15Ta1.85O12,,Li5.3 La3 Sm0.15 Ta1.85 O12,7.11e-06,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
c0g,Li5.5La3Sm0.25Ta1.75O12,,Li5.5 La3 Sm0.25 Ta1.75 O12,5.17e-06,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
kbu,Li5.7La3Sm0.35Ta1.65O12,,Li5.7 La3 Sm0.35 Ta1.65 O12,2.15e-05,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
fam,Li5.9La3Sm0.45Ta1.55O12,,Li5.9 La3 Sm0.45 Ta1.55 O12,1.18e-05,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
dae,Li6.1La3Sm0.55Ta1.45O12,,Li6.1 La3 Sm0.55 Ta1.45 O12,1.4e-05,,,,,,,,,,,garnet,10.1021/acs.inorgchem.7b00816,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
s3r,Li4Al0.33Si0.33P0.33O4,,Li4 Al0.33 Si0.33 P0.33 O4,3.25e-06,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
max,Li4.25Al0.25Si0.75O4,,Li4.25 Al0.25 Si0.75 O4,2.02e-08,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
k5y,Li3.75Si0.75P0.25O4,,Li3.75 Si0.75 P0.25 O4,5.54e-07,,,,,,,,,,,LISICON,10.1021/acsami.6b14402,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
9yt,Li6P1S5Br0.75Cl0.25,,Li6 P1 S5 Br0.75 Cl0.25,0.00186,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
ij5,Li6P1S5Br0.5Cl0.5,,Li6 P1 S5 Br0.5 Cl0.5,0.00333,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
ymc,Li6P1S5I0.5Br0.5,,Li6 P1 S5 I0.5 Br0.5,2.62e-05,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
kgl,Li6P1S5Br0.25Cl0.75,,Li6 P1 S5 Br0.25 Cl0.75,0.00226,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
vqj,Li6P1S5I0.25Br0.75,,Li6 P1 S5 I0.25 Br0.75,0.000112,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
h82,Li6P1S5I0.75Br0.25,,Li6 P1 S5 I0.75 Br0.25,4.72e-06,,,,,,,,,,,argyrodites,10.1021/jacs.7b06327,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2017,,,,,
elz,Li3YBr6,,Li3 Y1 Br6,0.00192,,,,,,,,,,,halides,10.1002/adma.201803075,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available；close match: Yes；close match DOI: 10.1021/acs.chemmater.0c04352; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
y2l,Li5AlS4,,Li5 Al1 S4,1.4e-09,,,,,,,,,,,thio-LISICON,10.1016/j.jssc.2017.09.018,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
uex,KNa2Li3Fe2(Si2O5)6,,K1 Na2 Li3 Fe2 Si12 O30,<1E-10,,,,,,,,,,,sugilites,10.1016/j.jssc.2018.05.008,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
i9a,Li2.5Zn0.25P1S4,,Li2.5 Zn0.25 P1 S4,0.00084,,,,,,,,,,,sulfides,10.1021/acs.chemmater.7b05108,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
i47,LiZnPS4,,Li1 Zn1 P1 S4,5.4e-08,,,,,,,,,,,sulfides,10.1021/acs.chemmater.7b05108,1,data/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1002/1521-3749(200208)628:8<1765::aid-zaac1765>3.0.co;2-e; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
dco,Li2Zn0.5P1S4,,Li2 Zn0.5 P1 S4,0.00013,,,,,,,,,,,sulfides,10.1021/acs.chemmater.7b05108,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
tqb,Li1.5Zn0.75P1S4,,Li1.5 Zn0.75 P1 S4,1.65e-05,,,,,,,,,,,sulfides,10.1021/acs.chemmater.7b05108,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
uox,Li3.7Zn0.7Ga0.3P2O8,,Li3.7 Zn0.7 Ga0.3 P2 O8,5.65e-12,,,,,,,,,,,phosphates,10.1021/acs.chemmater.7b05139,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
tbu,Li3.5Zn0.5Ga0.5P2O8,,Li3.5 Zn0.5 Ga0.5 P2 O8,<1E-10,,,,,,,,,,,phosphates,10.1021/acs.chemmater.7b05139,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
9rc,Li10Sn0.224Ge0.776P2S12,,Li10 Sn0.224 Ge0.776 P2 S12,0.0141,,,,,,,,,,,LGPS,10.1021/acs.chemmater.8b00266,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
13q,Li10Sn(PS6)2,,Li10 Sn1 P2 S12,0.00398,,,,,,,,,,,LGPS,10.1021/acs.chemmater.8b00266,1,data/obelix/processed/all-v1.csv,,,,lattice parameters not matching cif; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
ik8,Li10Sn0.584Ge0.416P2S12,,Li10 Sn0.584 Ge0.416 P2 S12,0.00743,,,,,,,,,,,LGPS,10.1021/acs.chemmater.8b00266,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
ssv,Li3V0.8P0.2O4,,Li3 V0.8 P0.2 O4,1.31e-13,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,D_0 calculation; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
h6c,Li3VO4,,Li3 V1 O4,9.2e-14,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1016/s0022-4596(73)80012-x; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
e6e,Li3.2Ge0.2P0.8O4,,Li3.2 Ge0.2 P0.8 O4,1.14e-06,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
ylh,Li3.2V0.8Ge0.2O4,,Li3.2 V0.8 Ge0.2 O4,1.9e-05,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
eij,Li3.4Ge0.4P0.6O4,,Li3.4 Ge0.4 P0.6 O4,4.5e-06,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
ldd,Li3.4V0.6Ge0.4O4,,Li3.4 V0.6 Ge0.4 O4,8.89e-07,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
efb,Li3.6Ge0.6P0.4O4,,Li3.6 Ge0.6 P0.4 O4,1.1e-05,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
lcm,Li3.6V0.4Ge0.6O4,,Li3.6 V0.4 Ge0.6 O4,3.19e-05,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
mgs,Li3.8Ge0.8P0.2O4,,Li3.8 Ge0.8 P0.2 O4,1.03e-06,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
31s,Li3.8V0.2Ge0.8O4,,Li3.8 V0.2 Ge0.8 O4,2.71e-06,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
dku,Li3V0.6P0.4O4,,Li3 V0.6 P0.4 O4,3.55e-13,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
ndx,Li3V0.4P0.6O4,,Li3 V0.4 P0.6 O4,3.2e-13,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
m0j,Li3V0.2P0.8O4,,Li3 V0.2 P0.8 O4,2.05e-13,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
dth,Li4GeO4,,Li4 Ge1 O4,1.3e-12,,,,,,,,,,,LISICON,10.1021/acs.chemmater.8b01504,1,data/obelix/processed/all-v1.csv,,,,close match: Yes；close match DOI: 10.1002/zaac.19875551213; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
pql,Li8SiP4,,Li8 Si1 P4,4.5e-05,,,,,,,,,,,phosphates,10.1021/acs.chemmater.8b02759,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
deu,Li4.4Al0.4Ge0.6S4,,Li4.4 Al0.4 Ge0.6 S4,4.3e-05,,,,,,,,,,,sulfides,10.1021/acs.chemmater.8b03175,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
usu,Li4.4Al0.4Sn0.6S4,,Li4.4 Al0.4 Sn0.6 S4,4.3e-06,,,,,,,,,,,sulfides,10.1021/acs.chemmater.8b03175,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
clt,Li6Cu(B2O5)2,,Li6 Cu1 B4 O10,1e-13,,,,,,,,,,,copper pyroborate,10.1021/acs.inorgchem.8b01785,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
z16,Li6P1Se0.1S4.9Br1,,Li6 P1 Se0.1 S4.9 Br1,0.0032,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
hbz,Li6P1Se0.2S4.8Br1,,Li6 P1 Se0.2 S4.8 Br1,0.00392,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
uut,Li6P1Se0.3S4.7Br1,,Li6 P1 Se0.3 S4.7 Br1,0.00362,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
cju,Li6P1Se0.4S4.6Br1,,Li6 P1 Se0.4 S4.6 Br1,0.00364,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
d9l,Li6P1Se0.5S4.5Br1,,Li6 P1 Se0.5 S4.5 Br1,0.00268,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
96f,Li6P1Se0.6S4.4Br1,,Li6 P1 Se0.6 S4.4 Br1,0.00278,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
1kq,Li6P1Se0.7S4.3Br1,,Li6 P1 Se0.7 S4.3 Br1,0.00301,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
c6e,Li6P1Se0.8S4.2Br1,,Li6 P1 Se0.8 S4.2 Br1,0.00348,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
t2c,Li6P1Se0.9S4.1Br1,,Li6 P1 Se0.9 S4.1 Br1,0.00382,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
dlj,Li6PSeS4Br,,Li6 P1 Se1 S4 Br1,0.00361,,,,,,,,,,,argyrodites,10.1021/acs.inorgchem.8b02443,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
0fh,Li1.2Al0.2Ge1.8P3O12,,Li1.2 Al0.2 Ge1.8 P3 O12,4.83e-05,,,,,,,,,,,NASICON,10.1021/acsami.8b00842,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
gw2,Li1.4Al0.4Ge1.6P3O12,,Li1.4 Al0.4 Ge1.6 P3 O12,0.000188,,,,,,,,,,,NASICON,10.1021/acsami.8b00842,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
1xf,Li1.5Al0.5Ge1.5P3O12,,Li1.5 Al0.5 Ge1.5 P3 O12,0.000336,,,,,,,,,,,NASICON,10.1021/acsami.8b00842,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
tjh,Li1.7Al0.7Ge1.3P3O12,,Li1.7 Al0.7 Ge1.3 P3 O12,0.000264,,,,,,,,,,,NASICON,10.1021/acsami.8b00842,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
8fn,Li1.8Al0.8Ge1.2P3O12,,Li1.8 Al0.8 Ge1.2 P3 O12,0.000137,,,,,,,,,,,NASICON,10.1021/acsami.8b00842,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
3uq,Li1.3Al0.3Ge1.7P3O12,,Li1.3 Al0.3 Ge1.7 P3 O12,8.24e-05,,,,,,,,,,,NASICON,10.1021/acsami.8b00842,1,data/obelix/processed/all-v1.csv,,,,"check ID 242-247; refer D2 - 140, D2- 146, D1-421; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018",,,,,
1dm,Li1.6Al0.6Ge1.4P3O12,,Li1.6 Al0.6 Ge1.4 P3 O12,0.000284,,,,,,,,,,,NASICON,10.1021/acsami.8b00842,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
xnb,Li5B2P(H2S)4,,Li5 B2 P1 H8 S4,0.0018,,,,,,,,,,,argyrodites,10.1021/acsomega.8b00377,1,data/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
5gj,Li6.1Ge0.1P0.9S5I1,,Li6.1 Ge0.1 P0.9 S5 I1,8.86e-06,,,,,,,,,,,argyrodites,10.1021/jacs.8b10282,1,data/obelix/processed/all-v1.csv,,,,appendix: diffraction data available; synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=2018,,,,,
