pair_id,group_id,doi,化学式_a,化学式_b,family,trend_label,pair_weight_group_equal,delta_entropy_c_l,delta_log10_rho_plus_incl_li,delta_log10_phi_plus_incl_li,delta_field_x_r_diff,delta_n_Li,delta_log_rho_ratio,delta_r_all_pm,delta_n_host_cation,delta_ir_mean_square_all,delta_atwt_geometric_mean_all,delta_chi_all,delta_chi_minus,delta_r_minus_pm,mean_entropy_c_l,mean_log10_rho_plus_incl_li,mean_log10_phi_plus_incl_li,mean_field_x_r_diff,mean_n_Li,mean_r_all_pm,mean_atwt_geometric_mean_all,mean_chi_all,abs_delta_entropy_c_l,abs_delta_log10_rho_plus_incl_li,abs_delta_log10_phi_plus_incl_li,abs_delta_field_x_r_diff,abs_delta_n_Li,composition_L1_distance
trpair_000086,trgrp_0020,10.1006/jssc.2002.9701,Li4.4Si0.6Al0.4S4,Li3.2Si0.2P0.8S4,thio_lisicon,unchanged,0.027777777777777776,-0.17260924347106865,1.0674334598732695,0.3817348260063358,-5.637905295813561,-0.07784120394395427,1.0674334598732698,4.592890503373141,0.015568240788790877,1647.8709782044607,2.1111244289015456,0.15459263103269372,0.0,0.0,0.5867070452737222,12.353405447619831,-1.327057626730109,-6.518129165738992,0.4291645044110016,116.26453035806955,16.47520277826297,1.823679294239751,0.17260924347106865,1.0674334598732695,0.3817348260063358,5.637905295813561,0.07784120394395427,0.31966787752983916
trpair_000087,trgrp_0020,10.1006/jssc.2002.9701,Li4.4Si0.6Al0.4S4,Li3.4Si0.4P0.6S4,thio_lisicon,increase,0.027777777777777776,0.0,0.943038738133362,0.31431928423618416,-4.217862573453358,-0.06332320162107391,0.9430387381333636,3.7581053698075237,0.012664640324214813,1338.5453394123651,1.6887136771363753,0.12575987841945313,0.0,0.0,0.6730116670092565,12.29120808674988,-1.360765397615185,-5.80810780455889,0.4364235055724418,115.84713779128674,16.263997402380387,1.8092629179331308,0.0,0.943038738133362,0.31431928423618416,4.217862573453358,0.06332320162107391,0.24417426545086124
trpair_000088,trgrp_0020,10.1006/jssc.2002.9701,Li4.4Si0.6Al0.4S4,Li3.6Si0.6P0.4S4,thio_lisicon,unchanged,0.027777777777777776,0.0,0.7863812741147562,0.24203639650822195,-2.9440456515992315,-0.04948045522018807,0.7863812741147564,2.9621474517565503,0.009896091044037589,1043.6069396338462,1.2954325612557138,0.09826818406729321,0.0,0.0,0.6730116670092565,12.212879354740576,-1.396906841479166,-5.171199343631827,0.4433448787728847,115.44915883226125,16.067356844440056,1.7955170707570507,0.0,0.7863812741147562,0.24203639650822195,2.9440456515992315,0.04948045522018807,0.18406729341909944
trpair_000089,trgrp_0020,10.1006/jssc.2002.9701,Li4.4Si0.6Al0.4S4,Li3.8Si0.8P0.2S4,thio_lisicon,unchanged,0.027777777777777776,-0.17260924347106865,0.5658614501815737,0.1632030170523513,-1.7954517845268922,-0.036266924564796965,0.5658614501815744,2.2023694390715605,0.007253384912959376,762.0748307543508,0.9284643634182483,0.07202611218568644,0.0,0.0,0.5867070452737222,12.102619442773985,-1.4363235312071014,-4.596902410095657,0.44995164410058025,115.06926982591875,15.883872745521323,1.7823960348162475,0.17260924347106865,0.5658614501815737,0.1632030170523513,1.7954517845268922,0.036266924564796965,0.1576402321083173
trpair_000090,trgrp_0020,10.1006/jssc.2002.9701,Li4.4Si0.6Al0.4S4,Li4SiS4,thio_lisicon,unchanged,0.027777777777777776,-0.6730116670092565,0.15842838735845,0.07536337577281582,-0.7548571522014589,-0.023640661938534313,0.1584283873584511,1.4763593380614708,0.004728132387706849,493.05526004728017,0.5853357202814582,0.046950354609929246,0.0,0.0,0.33650583350462826,11.898902911362423,-1.4802433518468692,-4.07660509393294,0.4562647754137116,114.7062647754137,15.71230842395293,1.7698581560283688,0.6730116670092565,0.15842838735845,0.07536337577281582,0.7548571522014589,0.023640661938534313,0.13238770685579196
trpair_000091,trgrp_0020,10.1006/jssc.2002.9701,Li4.6Si0.4Al0.6S4,Li4.8Si0.2Al0.8S4,thio_lisicon,unchanged,0.027777777777777776,-0.17260924347106865,-0.11222907668329007,-0.039073513663355985,0.3055140806807617,0.010629251700680242,-0.1122290766832903,-0.663796768707499,-0.0021258503401360707,-221.68619791666788,-0.2517186128609552,-0.02110969387755124,0.0,0.0,0.5867070452737222,11.668545942700444,-1.5758494202189075,-3.214971692566924,0.4844812925170068,112.94414328231292,15.026822639363328,1.7138201530612247,0.17260924347106865,0.11222907668329007,0.039073513663355985,0.3055140806807617,0.010629251700680242,0.05952380952380956
trpair_000092,trgrp_0020,10.1006/jssc.2002.9701,Li4.6Si0.4Al0.6S4,Li3.2Si0.2P0.8S4,thio_lisicon,unchanged,0.027777777777777776,-0.17260924347106865,1.1624616965143773,0.4201224496602882,-5.969353080738468,-0.08892276422764217,1.162461696514376,5.284933943089442,0.017784552845528462,1878.9906313516221,2.37808304691994,0.1766006097560977,0.0,0.0,0.5867070452737222,12.305891329299278,-1.3462514385570854,-6.352405273276538,0.4347052845528455,115.91850863821139,16.341723469253775,1.812675304878049,0.17260924347106865,1.1624616965143773,0.4201224496602882,5.969353080738468,0.08892276422764217,0.3373983739837398
trpair_000093,trgrp_0020,10.1006/jssc.2002.9701,Li4.6Si0.4Al0.6S4,Li3.4Si0.4P0.6S4,thio_lisicon,increase,0.027777777777777776,0.0,1.0380669747744697,0.3527069078901366,-4.549310358378264,-0.07440476190476181,1.0380669747744697,4.450148809523824,0.014880952380952397,1569.6649925595266,1.9556722951547698,0.14776785714285712,0.0,0.0,0.6730116670092565,12.243693968429325,-1.3799592094421613,-5.642383912096437,0.4419642857142857,115.50111607142858,16.13051809337119,1.7982589285714288,0.0,1.0380669747744697,0.3527069078901366,4.549310358378264,0.07440476190476181,0.27380952380952384
trpair_000094,trgrp_0020,10.1006/jssc.2002.9701,Li4.6Si0.4Al0.6S4,Li3.6Si0.6P0.4S4,thio_lisicon,unchanged,0.027777777777777776,0.0,0.8814095107558639,0.2804240201621744,-3.275493436524138,-0.060562015503875966,0.8814095107558626,3.654190891472851,0.012112403100775174,1274.7265927810076,1.5623911792741083,0.1202761627906972,0.0,0.0,0.6730116670092565,12.165365236420023,-1.4161006533061422,-5.0054754511693735,0.44888565891472865,115.10313711240309,15.93387753543086,1.7845130813953487,0.0,0.8814095107558639,0.2804240201621744,3.275493436524138,0.060562015503875966,0.24612403100775182
trpair_000095,trgrp_0020,10.1006/jssc.2002.9701,Li4.6Si0.4Al0.6S4,Li3.8Si0.8P0.2S4,thio_lisicon,unchanged,0.027777777777777776,-0.17260924347106865,0.6608896868226815,0.20159064070630373,-2.126899569451799,-0.04734848484848486,0.6608896868226806,2.894412878787861,0.009469696969696961,993.1944839015123,1.1954229814366428,0.09403409090909043,0.0,0.0,0.5867070452737222,12.05510532445343,-1.4555173430340775,-4.431178517633204,0.4554924242424242,114.7232481060606,15.750393436512127,1.7713920454545455,0.17260924347106865,0.6608896868226815,0.20159064070630373,2.126899569451799,0.04734848484848486,0.21969696969696967
trpair_000096,trgrp_0020,10.1006/jssc.2002.9701,Li4.6Si0.4Al0.6S4,Li4SiS4,thio_lisicon,unchanged,0.027777777777777776,-0.6730116670092565,0.2534566239995577,0.11375099942676825,-1.0863049371263656,-0.03472222222222221,0.25345662399955726,2.1684027777777715,0.006944444444444434,724.1749131944416,0.8522943382998527,0.06895833333333323,0.0,0.0,0.33650583350462826,11.851388793041869,-1.4994371636738455,-3.9108812014704872,0.4618055555555555,114.36024305555556,15.578829114943732,1.7588541666666668,0.6730116670092565,0.2534566239995577,0.11375099942676825,1.0863049371263656,0.03472222222222221,0.19444444444444436
trpair_000097,trgrp_0020,10.1006/jssc.2002.9701,Li4.8Si0.2Al0.8S4,Li3.2Si0.2P0.8S4,thio_lisicon,unchanged,0.027777777777777776,0.0,1.2746907731976673,0.4591959633236442,-6.2748671614192295,-0.09955201592832241,1.2746907731976662,5.948730711796941,0.019910403185664532,2100.67682926829,2.6298016597808953,0.19771030363364894,0.0,0.0,0.5004024235381879,12.249776790957632,-1.3657881953887634,-6.199648232936157,0.44001991040318567,115.58661025385764,16.215864162823298,1.8021204579392736,0.0,1.2746907731976673,0.4591959633236442,6.2748671614192295,0.09955201592832241,0.36236933797909404
trpair_000098,trgrp_0020,10.1006/jssc.2002.9701,Li4.8Si0.2Al0.8S4,Li3.4Si0.4P0.6S4,thio_lisicon,increase,0.027777777777777776,0.17260924347106865,1.1502960514577598,0.3917804215534926,-4.854824439059026,-0.08503401360544205,1.15029605145776,5.1139455782313235,0.017006802721088468,1791.3511904761945,2.207390908015725,0.16887755102040836,0.0,0.0,0.5867070452737222,12.18757943008768,-1.399495966273839,-5.489626871756056,0.44727891156462585,115.16921768707483,16.004658786940713,1.7877040816326533,0.17260924347106865,1.1502960514577598,0.3917804215534926,4.854824439059026,0.08503401360544205,0.33333333333333337
trpair_000099,trgrp_0020,10.1006/jssc.2002.9701,Li4.8Si0.2Al0.8S4,Li3.6Si0.6P0.4S4,thio_lisicon,unchanged,0.027777777777777776,0.17260924347106865,0.993638587439154,0.31949753382553037,-3.5810075172049,-0.07119126720455621,0.9936385874391529,4.31798766018035,0.014238253440911244,1496.4127906976755,1.8141097921350635,0.14138585666824843,0.0,0.0,0.5867070452737222,12.109250698078377,-1.4356374101378204,-4.852718410828993,0.4542002847650688,114.77123872804935,15.808018229000382,1.7739582344565732,0.17260924347106865,0.993638587439154,0.31949753382553037,3.5810075172049,0.07119126720455621,0.30564784053156135
trpair_000100,trgrp_0020,10.1006/jssc.2002.9701,Li4.8Si0.2Al0.8S4,Li3.8Si0.8P0.2S4,thio_lisicon,unchanged,0.027777777777777776,0.0,0.7731187635059715,0.2406641543696597,-2.4324136501325606,-0.057977736549165104,0.7731187635059709,3.55820964749536,0.011595547309833032,1214.8806818181802,1.447141594297598,0.11514378478664167,0.0,0.0,0.5004024235381879,11.998990786111786,-1.4750540998657558,-4.278421477292824,0.46080705009276435,114.39134972170686,15.62453413008165,1.7608371985157698,0.0,0.7731187635059715,0.2406641543696597,2.4324136501325606,0.057977736549165104,0.27922077922077926
trpair_000101,trgrp_0020,10.1006/jssc.2002.9701,Li4.8Si0.2Al0.8S4,Li4SiS4,thio_lisicon,unchanged,0.027777777777777776,-0.5004024235381879,0.3656857006828478,0.15282451309012424,-1.3918190178071272,-0.04535147392290245,0.36568570068284756,2.8321995464852705,0.009070294784580504,945.8611111111095,1.1040129511608079,0.09006802721088447,0.0,0.0,0.25020121176909393,11.795274254700225,-1.5189739205055233,-3.7581241611301066,0.4671201814058956,114.02834467120181,15.452969808513254,1.748299319727891,0.5004024235381879,0.3656857006828478,0.15282451309012424,1.3918190178071272,0.04535147392290245,0.25396825396825395
trpair_000102,trgrp_0020,10.1006/jssc.2002.9701,Li3.2Si0.2P0.8S4,Li3.4Si0.4P0.6S4,thio_lisicon,increase,0.027777777777777776,0.17260924347106865,-0.12439472173990751,-0.06741554177015163,1.4200427223602032,0.014518002322880363,-0.12439472173990618,-0.8347851335656173,-0.0029036004645760644,-309.32563879209556,-0.4224107517651703,-0.028832752613240586,0.0,0.0,0.5867070452737222,12.824924816686513,-1.169897984612017,-8.62706045246567,0.39750290360046464,118.1435830429733,17.31955961683116,1.8865592334494776,0.17260924347106865,0.12439472173990751,0.06741554177015163,1.4200427223602032,0.014518002322880363,0.0754936120789779
trpair_000103,trgrp_0020,10.1006/jssc.2002.9701,Li3.2Si0.2P0.8S4,Li3.6Si0.6P0.4S4,thio_lisicon,unchanged,0.027777777777777776,0.17260924347106865,-0.2810521857585133,-0.13969842949811384,2.6938596442143297,0.028360748723766205,-0.2810521857585133,-1.6307430516165908,-0.005672149744753288,-604.2640385706145,-0.8156918676458318,-0.05632444696540051,0.0,0.0,0.5867070452737222,12.746596084677211,-1.2060394284759983,-7.990151991538608,0.40442427680090753,117.74560408394782,17.12291905889083,1.8728133862733976,0.17260924347106865,0.2810521857585133,0.13969842949811384,2.6938596442143297,0.028360748723766205,0.1474758933635848
trpair_000104,trgrp_0020,10.1006/jssc.2002.9701,Li3.2Si0.2P0.8S4,Li3.8Si0.8P0.2S4,thio_lisicon,unchanged,0.027777777777777776,0.0,-0.5015720096916958,-0.2185318089539845,3.842453511286669,0.04157427937915731,-0.5015720096916954,-2.3905210643015806,-0.0083148558758315,-885.7961474501099,-1.1826600654832973,-0.08256651884700728,0.0,0.0,0.5004024235381879,12.63633617271062,-1.2454561182039336,-7.415855058002438,0.4110310421286031,117.36571507760533,16.939434959972097,1.8596923503325944,0.0,0.5015720096916958,0.2185318089539845,3.842453511286669,0.04157427937915731,0.21618625277161857
trpair_000105,trgrp_0020,10.1006/jssc.2002.9701,Li3.2Si0.2P0.8S4,Li4SiS4,thio_lisicon,unchanged,0.027777777777777776,-0.5004024235381879,-0.9090050725148195,-0.30637145023351997,4.883048143612102,0.05420054200541996,-0.9090050725148187,-3.1165311653116703,-0.010840108401084028,-1154.8157181571805,-1.5257887086200874,-0.10764227642276447,0.0,0.0,0.25020121176909393,12.432619641299057,-1.2893759388437012,-6.895557741839721,0.41734417344173447,117.00271002710028,16.7678706384037,1.8471544715447157,0.5004024235381879,0.9090050725148195,0.30637145023351997,4.883048143612102,0.05420054200541996,0.28184281842818426
trpair_000106,trgrp_0020,10.1006/jssc.2002.9701,Li3.4Si0.4P0.6S4,Li3.6Si0.6P0.4S4,thio_lisicon,decrease,0.027777777777777776,0.0,-0.1566574640186058,-0.07228288772796221,1.2738169218541264,0.013842746400885841,-0.15665746401860714,-0.7959579180509735,-0.002768549280177224,-294.93839977851894,-0.3932811158806615,-0.027491694352159923,0.0,0.0,0.6730116670092565,12.684398723807256,-1.239747199361074,-7.2801306303585065,0.4116832779623477,117.32821151716502,16.911713683008244,1.8583970099667773,0.0,0.1566574640186058,0.07228288772796221,1.2738169218541264,0.013842746400885841,0.0719822812846069
trpair_000107,trgrp_0020,10.1006/jssc.2002.9701,Li3.4Si0.4P0.6S4,Li3.8Si0.8P0.2S4,thio_lisicon,decrease,0.027777777777777776,-0.17260924347106865,-0.3771772879517883,-0.15111626718383286,2.4224107889264657,0.027056277056276945,-0.3771772879517892,-1.5557359307359633,-0.005411255411255436,-576.4705086580143,-0.760249313718127,-0.05373376623376669,0.0,0.0,0.5867070452737222,12.574138811840665,-1.2791638890890094,-6.705833696822337,0.41829004329004327,116.94832251082252,16.72822958408951,1.845275974025974,0.17260924347106865,0.3771772879517883,0.15111626718383286,2.4224107889264657,0.027056277056276945,0.1406926406926407
trpair_000108,trgrp_0020,10.1006/jssc.2002.9701,Li3.4Si0.4P0.6S4,Li4SiS4,thio_lisicon,decrease,0.027777777777777776,-0.6730116670092565,-0.784610350774912,-0.23895590846336834,3.463005421251899,0.0396825396825396,-0.7846103507749125,-2.281746031746053,-0.007936507936507964,-845.490079365085,-1.1033779568549171,-0.07880952380952388,0.0,0.0,0.33650583350462826,12.370422280429104,-1.323083709728777,-6.18553638065962,0.42460317460317465,116.58531746031747,16.556665262521115,1.8327380952380954,0.6730116670092565,0.784610350774912,0.23895590846336834,3.463005421251899,0.0396825396825396,0.20634920634920637
trpair_000109,trgrp_0020,10.1006/jssc.2002.9701,Li3.6Si0.6P0.4S4,Li3.8Si0.8P0.2S4,thio_lisicon,unchanged,0.027777777777777776,-0.17260924347106865,-0.22051982393318248,-0.07883337945587066,1.1485938670723392,0.013213530655391104,-0.22051982393318204,-0.7597780126849898,-0.0026427061310782124,-281.53210887949535,-0.3669681978374655,-0.026242071881606766,0.0,0.0,0.5867070452737222,12.495810079831362,-1.3153053329529905,-6.068925235895273,0.4252114164904862,116.55034355179703,16.53158902614918,1.831530126849894,0.17260924347106865,0.22051982393318248,0.07883337945587066,1.1485938670723392,0.013213530655391104,0.06871035940803377
trpair_000110,trgrp_0020,10.1006/jssc.2002.9701,Li3.6Si0.6P0.4S4,Li4SiS4,thio_lisicon,unchanged,0.027777777777777776,-0.6730116670092565,-0.6279528867563062,-0.16667302073540613,2.1891884993977726,0.025839793281653756,-0.6279528867563053,-1.4857881136950795,-0.00516795865633074,-550.551679586566,-0.7100968409742556,-0.05131782945736396,0.0,0.0,0.33650583350462826,12.2920935484198,-1.3592251535927582,-5.5486279197325565,0.43152454780361754,116.18733850129198,16.360024704580788,1.8189922480620155,0.6730116670092565,0.6279528867563062,0.16667302073540613,2.1891884993977726,0.025839793281653756,0.13436692506459946
trpair_000111,trgrp_0020,10.1006/jssc.2002.9701,Li3.8Si0.8P0.2S4,Li4SiS4,thio_lisicon,unchanged,0.027777777777777776,-0.5004024235381879,-0.40743306282312375,-0.08783964127953547,1.0405946323254334,0.012626262626262652,-0.4074330628231233,-0.7260101010100897,-0.0025252525252525276,-269.01957070707067,-0.34312864313679015,-0.025075757575757196,0.0,0.0,0.25020121176909393,12.18183363645321,-1.3986418433206935,-4.974330986196387,0.4381313131313131,115.80744949494948,16.176540605662055,1.805871212121212,0.5004024235381879,0.40743306282312375,0.08783964127953547,1.0405946323254334,0.012626262626262652,0.06565656565656569
trpair_000112,trgrp_0021,10.1007/s10008-012-1780-x,Li1.3Al0.1Sc0.2Ti1.7(PO4)3,Li1.3Al0.2Sc0.1Ti1.7(PO4)3,nasicon,decrease,1.0,0.0,0.0003457319682684812,0.0011692944305835562,-0.13206487428203317,0.0,0.0003457319682680371,-0.18852459016393652,0.0,-23.942622950818986,-0.05256429173386579,0.001366120218579514,0.0,0.0,0.8802861522293415,13.273678101637561,-0.7867941687305355,-15.819920006323644,0.07103825136612021,104.86612021857923,18.841758444384826,2.851775956284153,0.0,0.0003457319682684812,0.0011692944305835562,0.13206487428203317,0.0,0.01092896174863388
trpair_000172,trgrp_0025,10.1007/s11581-006-0011-9,Li0.33La0.56Ti0.99Al0.01O2.99F0.01,Li0.33La0.56Ti0.98Al0.02O2.98F0.02,perovskites,unchanged,0.14285714285714285,0.02694716597749025,0.0026207557630293365,-6.38289589012242e-05,-0.0018661386913012556,1.3877787807814457e-17,0.0032124184055566385,-0.04463190184048926,5.551115123125783e-17,-7.275126533741059,-0.019872606142936178,0.0012474437627814083,0.0017999999999993577,-0.025249999999999773,0.7021977963633286,11.613988122822713,-1.346494321455721,-2.6671290822583043,0.06748466257668712,115.2697256305385,24.20532335473552,2.6193353783231084,0.02694716597749025,0.0026207557630293365,6.38289589012242e-05,0.0018661386913012556,1.3877787807814457e-17,0.00817995910020443
trpair_000173,trgrp_0025,10.1007/s11581-006-0011-9,Li0.33La0.56Ti0.98Al0.02O2.98F0.02,Li0.33La0.56Ti0.97Al0.03O2.97F0.03,perovskites,decrease,0.14285714285714285,0.023527599294894008,0.0026050355940565595,-6.383834132495103e-05,-0.0018654749290241135,-1.3877787807814457e-17,0.0031975053900565875,-0.04463190184048926,-5.551115123125783e-17,-7.275126533742878,-0.019856297398785472,0.0012474437627814083,0.001800000000001134,-0.025249999999999773,0.7274351789995207,11.616601018501257,-1.3465581551058339,-2.6689948890684674,0.06748466257668712,115.22509372869801,24.185458902964662,2.6205828220858898,0.023527599294894008,0.0026050355940565595,6.383834132495103e-05,0.0018654749290241135,1.3877787807814457e-17,0.008179959100204621
trpair_000174,trgrp_0025,10.1007/s11581-006-0011-9,Li0.33La0.56Ti0.97Al0.03O2.97F0.03,Li0.33La0.56Ti0.96Al0.04O2.96F0.04,perovskites,decrease,0.14285714285714285,0.02128332022718349,0.002589502890813833,-6.384772650736004e-05,-0.0018648111667425304,1.3877787807814457e-17,0.003182782045554333,-0.04463190184047505,5.551115123125783e-17,-7.275126533742878,-0.019840002038595372,0.0012474437627809642,0.0017999999999993577,-0.025249999999999773,0.7498406387605594,11.619198287743691,-1.3466219981397503,-2.6708600321163507,0.06748466257668712,115.18046182685754,24.16561075324597,2.621830265848671,0.02128332022718349,0.002589502890813833,6.384772650736004e-05,0.0018648111667425304,1.3877787807814457e-17,0.00817995910020446
trpair_000175,trgrp_0025,10.1007/s11581-006-0011-9,Li0.33La0.56Ti0.96Al0.04O2.96F0.04,Li0.33La0.56Ti0.95Al0.05O2.95F0.05,perovskites,decrease,0.14285714285714285,0.019596856161345877,0.002574154319830768,-6.385711445000553e-05,-0.0018641474044622797,0.0,0.003168245047624696,-0.04463190184048926,0.0,-7.275126533741059,-0.0198237200514626,0.0012474437627814083,0.0017999999999998018,-0.025249999999999773,0.7702807269548242,11.621780116349013,-1.3466858505602288,-2.672724511401953,0.06748466257668713,115.13582992501705,24.14577889220094,2.623077709611452,0.019596856161345877,0.002574154319830768,6.385711445000553e-05,0.0018641474044622797,0.0,0.008179959100204456
