ID,True Composition,Z_by_element,n_Li,χ⁻,χ⁺(excl Li⁺),r⁺(excl Li⁺) (pm),r⁻ (pm),nₕₒₛₜ cₐₜᵢₒₙ,ρ⁺(excl Li⁺) (C m⁻³),Φ⁺(excl Li⁺) (|Z| pm⁻¹),Ionic conductivity (S cm-1)
etz,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,0.20833333333333334,169832268285.58978,0.035643109109065964,1.97e-06
ner,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.218,104.67238095238095,138.2,0.21739130434782608,264870630547.40887,0.04178554460511409,1.69e-05
z2s,Nd24.0Zr16.0Al4.0Li44.0O96.0,"[{""element"": ""Nd"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}]",0.2391304347826087,3.44,1.2518181818181817,93.05909090909091,138.2,0.2391304347826087,268538741238.44217,0.03930013235694029,3.9e-05
72f,Li50.08Al1.92La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2663829787234043,3.44,1.2111450381679392,100.0,138.2,0.22297872340425534,215171469252.59702,0.03698151013604911,0.00021
j5g,Li48.0La24.0Nb12.0Y4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.2620000000000002,100.1,138.2,0.21739130434782608,275298101007.68665,0.04178632881327025,0.000188
dvb,Li41.6La24.0Nb15.2Y0.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.23423423423423426,3.44,1.2924,97.524,138.2,0.22522522522522523,323953658491.4634,0.04555953585533669,6.39e-05
cti,Li43.2La24.0Nb14.4Y1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2410714285714286,3.44,1.2848000000000002,98.16799999999999,138.2,0.22321428571428573,311789769120.51917,0.044616234094820066,6.74e-05
2d1,Li44.0La24.0Nb14.0Y2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.24444444444444444,3.44,1.2810000000000001,98.49,138.2,0.2222222222222222,305707824435.04706,0.044144583214561765,9.18e-05
sqm,Li48.0Ba4.0Sr4.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.224,102.86285714285714,138.2,0.21739130434782608,266019270984.28842,0.04197534721040459,7.1e-06
zxr,Li48.0Sr8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.23,101.05333333333333,138.2,0.21739130434782608,267167911421.1679,0.04216514981569508,5.4e-06
h89,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.218,104.67238095238095,138.2,0.21739130434782608,264870630547.40887,0.04178554460511409,1.5e-05
l9r,Li48.0Ca8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.24,96.98666666666665,138.2,0.21739130434782608,271909401144.81357,0.04274209108118265,2.2e-06
544,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.218,104.67238095238095,138.2,0.21739130434782608,264870630547.40887,0.04178554460511409,4e-05
wa3,Li51.2Al1.6La24Zr16O96,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2711864406779661,3.44,1.208076923076923,100.41346153846153,138.2,0.22033898305084745,207905571661.73047,0.036767022791981296,0.000254
gz8,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.22727272727272727,3.44,1.2600000000000002,98.97999999999999,138.2,0.22727272727272727,273725097131.007,0.04411579584262226,1.59e-05
419,Li42.4La24.0Ta14.8Sm1.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.23766816143497757,3.44,1.2501000000000002,100.16739999999999,138.2,0.22421524663677128,258950987931.57242,0.04277076472951792,7.11e-06
fam,Li47.2La24.0Ta12.4Sm3.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.25764192139737996,3.44,1.2303000000000002,102.54220000000001,138.2,0.2183406113537118,229402769532.70337,0.04008070250330924,1.18e-05
dae,Li48.8La24.0Ta11.6Sm4.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.26406926406926406,3.44,1.2236999999999998,103.3338,138.2,0.21645021645021645,219553363399.74704,0.039184015094573005,1.4e-05
9p1,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,0.20833333333333334,169832268285.58978,0.035643109109065964,0.000569
gkl,Li40.0La24.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.22727272727272727,3.44,1.3,96.88,138.2,0.22727272727272727,336117547862.4076,0.04650283761585329,5.08e-06
ijh,Li40.0La24.0Nb15.6Y0.4O95.6,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.22779043280182232,3.44,1.2962,97.202,138.2,0.22779043280182232,330035603176.9355,0.04603118673559499,1.34e-05
8m3,Li40.0La24.0Nb14.8Y1.2O94.8,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.22883295194508008,3.44,1.2886000000000002,97.84599999999999,138.2,0.22883295194508008,317871713805.9913,0.04508788497507839,5.71e-06
zyx,Li40.0La24.0Nb14.4Y1.6O94.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2293577981651376,3.4399999999999995,1.2848000000000002,98.16799999999999,138.2,0.2293577981651376,311789769120.51917,0.044616234094820066,9.13e-06
qvu,Li40.0La24.0Nb14.0Y2.0O94.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.22988505747126436,3.44,1.2810000000000001,98.49,138.2,0.22988505747126436,305707824435.04706,0.044144583214561765,9.68e-06
v07,La24.0Zr16.0Ga4.0Li44.0O96.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}]",0.2391304347826087,3.44,1.2481818181818183,98.2090909090909,138.2,0.2391304347826087,218826655510.8923,0.03740699660457206,0.0001
whw,Li54.4La24.0Zr14.4Sb1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.2857142857142857,3.44,1.2208,101.85999999999999,138.2,0.21008403361344538,192349577729.65512,0.03692516039111724,5.9e-05
duf,Li52.8La24.0Zr12.8Sb3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.2796610169491525,3.44,1.2496000000000003,101.14,138.2,0.211864406779661,214866887173.7205,0.038207211673168526,0.00077
dm9,Li48.0La24.0Zr8.0Sb8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.2608695652173913,3.44,1.336,98.97999999999999,138.2,0.21739130434782608,282418815505.9165,0.04205336551932237,0.00026
32j,Li56.0La24.0Hf16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2916666666666667,3.44,1.1800000000000002,100.17999999999999,138.2,0.20833333333333334,204829942300.2331,0.03735251081846767,0.00024
8y4,Li52.8La23.0Y1.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2796610169491525,3.44,1.2086,101.28458333333333,138.2,0.211864406779661,192154400921.27094,0.03748887487734672,0.000317
ucw,Li52.8La22.0Y2.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2796610169491525,3.44,1.2116,100.70916666666668,138.2,0.211864406779661,193697967787.86868,0.037640103298916226,0.000436
ff9,Li52.8La20.0Y4.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2796610169491525,3.44,1.2175999999999998,99.55833333333334,138.2,0.211864406779661,196785101521.06415,0.03794256014205523,0.000226
8ee,Li51.2Al1.52La24.0Zr16.0O94.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2736212056434374,3.4399999999999995,1.207302504816956,100.51782273603084,138.2,0.22188969645147497,206071597510.664,0.03671288436794878,0.00031
8k7,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.22727272727272727,3.44,1.2600000000000002,98.97999999999999,138.2,0.22727272727272727,273725097131.007,0.04411579584262226,1.54e-06
b7v,Li40.0La24.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",0.22727272727272727,3.44,1.42,101.78,138.2,0.22727272727272727,215131736344.2541,0.04144607806992966,2.2e-05
66a,Li54.0La24.0Zr14.0Nb2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.28421052631578947,3.44,1.2055000000000002,101.86749999999999,138.2,0.21052631578947367,190617928232.692,0.037000575172414375,0.0008
3rh,Li52.0La24.0Nb10.0Y6.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.243,101.71,138.2,0.2127659574468085,244888377580.3261,0.03942807441197872,0.00027
kh3,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.209,101.67999999999999,138.2,0.2127659574468085,195805475496.9441,0.03776128079245503,0.00092
zqx,Li52.8La24.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2796610169491525,3.44,1.2056,101.86,138.2,0.211864406779661,190610834054.67325,0.03733764645577722,0.00073
o5q,Li54.4La24.0Zr14.4Ta1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2857142857142857,3.44,1.1988,102.22,138.2,0.21008403361344538,180221551170.1315,0.03649037778242159,0.00028
0ew,Li48.0La24.0Zr8.0Ta8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.2260000000000002,100.78,138.2,0.21739130434782608,221778682708.2984,0.03987945247584411,0.00016
tbj,Li40.0La24.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.22727272727272727,3.44,1.48,95.38,138.2,0.22727272727272727,395005362726.2432,0.04846362192957878,3.33e-06
dbs,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.209,101.67999999999999,138.2,0.2127659574468085,195805475496.9441,0.03776128079245503,0.000794
bt0,Li52.0La23.6Ba0.4Zr11.6Ta4.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.2086000000000001,101.87461904761905,138.2,0.2127659574468085,197960072888.8996,0.037856585398918535,0.000832
dti,Li52.0La23.2Ba0.8Zr11.2Ta4.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.2082000000000002,102.06923809523808,138.2,0.2127659574468085,200114670280.85513,0.03795189000538203,0.000834
7gm,Li52.0La22.4Ba1.6Zr10.4Ta5.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.2074,102.45847619047618,138.2,0.2127659574468085,204423865064.76617,0.038142499218309034,0.000631
c71,Li52.0La21.6Ba2.4Zr9.6Ta6.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.2066000000000001,102.84771428571428,138.2,0.2127659574468085,208733059848.67725,0.03833310843123603,0.000492
rgo,Li56.0La24.0Ta16.0O104.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.28,3.44,1.2600000000000002,98.97999999999999,138.2,0.2,273725097131.007,0.04411579584262226,2.65e-06
ar1,Li16.0Sn4.0S12.0Se4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.5725,1.96,69.0,187.5,0.1111111111111111,465678965568.46185,0.057971014492753624,7.5e-05
klr,Li16.0Sn4.0S8.0Se8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.565,1.96,69.0,191.0,0.1111111111111111,465678965568.46185,0.057971014492753624,3.6e-05
o0a,Li16.0Ge3.0Sn1.0Se16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.55,1.9974999999999998,51.75,198.0,0.1111111111111111,1295169622987.2844,0.07971014492753623,6e-06
qer,Li16.0Ge2.0Sn2.0Se16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.55,1.9849999999999999,57.5,198.0,0.1111111111111111,1018672737181.0103,0.07246376811594203,1.8e-06
1ty,Li16.0Ge4.0S12.0Se4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.5725,2.01,46.0,187.5,0.1111111111111111,1571666508793.5586,0.08695652173913043,8.5e-06
zv5,Li16.0Ge4.0S8.0Se8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.565,2.01,46.0,191.0,0.1111111111111111,1571666508793.5586,0.08695652173913043,2.8e-05
xk3,Li16.0Ge4.0Se16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Se"", ""value"": -2.0}]",0.4444444444444444,2.55,2.01,46.0,198.0,0.1111111111111111,1571666508793.5586,0.08695652173913043,5e-06
zzr,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",0.4,2.58,2.13,26.666666666666668,184.0,0.12,26472007992911.816,0.22506393861892585,0.0076
kop,Li20.0Ge1.32Sn0.66P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",0.4001600640256102,2.58,2.1248829431438123,29.140468227424744,184.0,0.11964785914365746,26433221212168.305,0.22232676697260262,0.0064
rty,Li20.0Ge0.66Sn1.32P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",0.4001600640256102,2.58,2.1193645484949832,31.678929765886284,184.0,0.11964785914365746,26311155697364.195,0.21912769761096237,0.0048
