ID,True Composition,Z_by_element,n_Li,χ⁻,χ⁺(excl Li⁺),r⁺(excl Li⁺) (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),nₕₒₛₜ cₐₜᵢₒₙ,ρ⁺(excl Li⁺) (C m⁻³),Φ⁺(excl Li⁺) (|Z| pm⁻¹),chi_range_x_r_avg,Ionic conductivity (S cm-1)
g5q,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.209,101.67999999999999,138.2,82.36086956521739,0.2127659574468085,195805475496.9441,0.03776128079245503,272.75119148936164,0.00028
4ie,Li48.4Ga2.0La24.0Zr16.0O94.4F1.6,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",0.259656652360515,3.449,1.2214285714285715,100.29047619047618,138.07375,82.73451327433628,0.22532188841201717,195495994927.41492,0.03656705017814058,333.70622317596565,0.00128
5d6,Li54.4La24.0Zr15.2Mo0.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",0.2857142857142857,3.44,1.2086000000000001,102.02,138.2,82.12711864406778,0.21008403361344538,200100071100.63223,0.03701746808342493,271.58193277310926,8e-05
ciq,Li52.8La24.0Zr14.4Mo1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",0.2796610169491525,3.44,1.2252000000000003,101.46,138.2,82.13793103448276,0.211864406779661,230367873915.6747,0.038391827057783906,272.184406779661,0.000311
suz,Li51.2La24.0Zr13.6Mo2.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",0.27350427350427353,3.44,1.2418,100.9,138.2,82.14912280701755,0.2136752136752137,260635676730.7172,0.03976618603214289,272.79717948717945,0.000369
1tk,Li49.6La24.0Zr12.8Mo3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",0.26724137931034486,3.44,1.2584000000000002,100.34,138.2,82.16071428571429,0.21551724137931036,290903479545.75964,0.04114054500650186,273.42051724137934,0.00034
9o6,Li52.0La24.0Zr14.0Mo2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Mo"", ""value"": 6.0}]",0.2765957446808511,3.44,1.2335,101.17999999999999,138.2,82.14347826086956,0.2127659574468085,245501775323.19595,0.03907900654496339,272.4894893617021,0.000333
r07,Li54.0La24.0Zr15.0Te1.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",0.28421052631578947,3.44,1.2112500000000002,102.03,138.2,82.1936170212766,0.21052631578947367,194439487730.94183,0.037039629255586105,271.8092842105263,0.00033
uht,Li52.0La24.0Zr14.0Te2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Te"", ""value"": 6.0}]",0.2765957446808511,3.44,1.2305000000000001,101.47999999999999,138.2,82.27391304347826,0.2127659574468085,219046707176.29388,0.038436149402106254,272.64651063829785,0.00102
kbq,Li40.0La24.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",0.22727272727272727,3.44,1.42,101.78,138.2,84.64,0.22727272727272727,215131736344.2541,0.04144607806992966,280.08218181818177,1.9e-05
uw9,Li48.0La16.0Sr8.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",0.2608695652173913,3.44,1.3900000000000001,103.85333333333332,138.2,84.02424242424242,0.21739130434782608,208574550634.41504,0.039495432043002474,279.6017391304348,2e-05
xog,Li40.0La24.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.22727272727272727,3.44,1.48,95.38,138.2,81.44,0.22727272727272727,395005362726.2432,0.04846362192957878,276.50399999999996,7.8e-06
bi3,Li48.0Sr8.0La16.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.2608695652173913,3.44,1.45,97.45333333333333,138.2,81.11515151515151,0.21739130434782608,388448177016.4042,0.0465129759026516,276.13739130434783,6.3e-06
gcj,Li48.0La16.0Ca8.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.28,94.88666666666666,138.2,79.94848484848484,0.21739130434782608,334301851876.2142,0.04512913285441368,271.4378260869565,1.33e-06
20k,Li48.0La16.0Sr8.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.27,98.95333333333333,138.2,81.7969696969697,0.21739130434782608,329560362152.5685,0.044552191588926114,276.9493478260869,3.69e-06
jej,Li48.0Ca8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.24,96.98666666666665,138.2,80.90303030303029,0.21739130434782608,271909401144.81357,0.04274209108118265,272.56086956521733,2.2e-06
hud,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.218,104.67238095238095,138.2,84.3965367965368,0.21739130434782608,264870630547.40887,0.04178554460511409,286.7931677018633,1.3e-05
4uu,Li49.2La24.0Zr14.0Ta2.0Ga1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2633832976445396,3.44,1.2239423076923077,100.2980769230769,138.2,82.52643171806167,0.22269807280513917,203047781732.5227,0.037407720974178674,273.39976445396144,0.00041
sdz,Li49.2La24.0Zr14.0Ta2.0Al1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2633832976445396,3.44,1.21625,99.98076923076923,138.2,82.38105726872247,0.22269807280513917,220392690513.3431,0.03778537456284144,273.225931477516,0.00037
7w5,Li54.0La24.0Zr14.0Ta2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.28421052631578947,3.44,1.2005000000000001,102.13,138.2,82.23617021276596,0.21052631578947367,182818871891.2669,0.0367021949507605,271.8610736842105,0.00087
etz,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,82.11666666666666,0.20833333333333334,169832268285.58978,0.035643109109065964,270.98949999999996,1.97e-06
ner,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.218,104.67238095238095,138.2,84.3965367965368,0.21739130434782608,264870630547.40887,0.04178554460511409,286.7931677018633,1.69e-05
z2s,Nd24.0Zr16.0Al4.0Li44.0O96.0,"[{""element"": ""Nd"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}]",0.2391304347826087,3.44,1.2518181818181817,93.05909090909091,138.2,80.27954545454546,0.2391304347826087,268538741238.44217,0.03930013235694029,271.8273260869565,3.9e-05
72f,Li50.08Al1.92La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2663829787234043,3.44,1.2111450381679392,100.0,138.2,82.30869565217391,0.22297872340425534,215171469252.59702,0.03698151013604911,272.6883829787234,0.00021
j5g,Li48.0La24.0Nb12.0Y4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.2620000000000002,100.1,138.2,82.31818181818181,0.21739130434782608,275298101007.68665,0.04178632881327025,274.2258260869565,0.000188
dvb,Li41.6La24.0Nb15.2Y0.8O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.23423423423423426,3.44,1.2924,97.524,138.2,82.21764705882353,0.22522522522522523,323953658491.4634,0.04555953585533669,276.6968108108108,6.39e-05
cti,Li43.2La24.0Nb14.4Y1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2410714285714286,3.44,1.2848000000000002,98.16799999999999,138.2,82.24423076923075,0.22321428571428573,311789769120.51917,0.044616234094820066,276.06251785714284,6.74e-05
2d1,Li44.0La24.0Nb14.0Y2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.24444444444444444,3.44,1.2810000000000001,98.49,138.2,82.25714285714285,0.2222222222222222,305707824435.04706,0.044144583214561765,275.7496,9.18e-05
sqm,Li48.0Ba4.0Sr4.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.224,102.86285714285714,138.2,83.57402597402597,0.21739130434782608,266019270984.28842,0.04197534721040459,285.79006211180115,7.1e-06
zxr,Li48.0Sr8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.23,101.05333333333333,138.2,82.75151515151515,0.21739130434782608,267167911421.1679,0.04216514981569508,278.08608695652174,5.4e-06
h89,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.218,104.67238095238095,138.2,84.3965367965368,0.21739130434782608,264870630547.40887,0.04178554460511409,286.7931677018633,1.5e-05
l9r,Li48.0Ca8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ca"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.24,96.98666666666665,138.2,80.90303030303029,0.21739130434782608,271909401144.81357,0.04274209108118265,272.56086956521733,2.2e-06
544,Li48.0Ba8.0La16.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.218,104.67238095238095,138.2,84.3965367965368,0.21739130434782608,264870630547.40887,0.04178554460511409,286.7931677018633,4e-05
wa3,Li51.2Al1.6La24Zr16O96,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2711864406779661,3.44,1.208076923076923,100.41346153846153,138.2,82.25431034482757,0.22033898305084745,207905571661.73047,0.036767022791981296,272.32512711864405,0.000254
gz8,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.22727272727272727,3.44,1.2600000000000002,98.97999999999999,138.2,83.24,0.22727272727272727,273725097131.007,0.04411579584262226,278.5167272727272,1.59e-05
419,Li42.4La24.0Ta14.8Sm1.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.23766816143497757,3.44,1.2501000000000002,100.16739999999999,138.2,83.35796116504854,0.22421524663677128,258950987931.57242,0.04277076472951792,277.65865560538117,7.11e-06
fam,Li47.2La24.0Ta12.4Sm3.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.25764192139737996,3.44,1.2303000000000002,102.54220000000001,138.2,83.57440366972477,0.2183406113537118,229402769532.70337,0.04008070250330924,276.0099589519651,1.18e-05
dae,Li48.8La24.0Ta11.6Sm4.4O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""Sm"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.26406926406926406,3.44,1.2236999999999998,103.3338,138.2,83.64135135135135,0.21645021645021645,219553363399.74704,0.039184015094573005,275.47942597402596,1.4e-05
9p1,Li56.0La24.0Zr16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2916666666666667,3.44,1.1920000000000002,102.58,138.2,82.11666666666666,0.20833333333333334,169832268285.58978,0.035643109109065964,270.98949999999996,0.000569
gkl,Li40.0La24.0Nb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.22727272727272727,3.44,1.3,96.88,138.2,82.19,0.22727272727272727,336117547862.4076,0.04650283761585329,277.34263636363636,5.08e-06
ijh,Li40.0La24.0Nb15.6Y0.4O95.6,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.22779043280182232,3.44,1.2962,97.202,138.2,82.351,0.22779043280182232,330035603176.9355,0.04603118673559499,277.3804100227791,1.34e-05
8m3,Li40.0La24.0Nb14.8Y1.2O94.8,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.22883295194508008,3.44,1.2886000000000002,97.84599999999999,138.2,82.673,0.22883295194508008,317871713805.9913,0.04508788497507839,277.45647597254,5.71e-06
zyx,Li40.0La24.0Nb14.4Y1.6O94.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2293577981651376,3.4399999999999995,1.2848000000000002,98.16799999999999,138.2,82.83399999999999,0.2293577981651376,311789769120.51917,0.044616234094820066,277.4947706422018,9.13e-06
qvu,Li40.0La24.0Nb14.0Y2.0O94.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.22988505747126436,3.44,1.2810000000000001,98.49,138.2,82.99499999999999,0.22988505747126436,305707824435.04706,0.044144583214561765,277.5332413793103,9.68e-06
v07,La24.0Zr16.0Ga4.0Li44.0O96.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}]",0.2391304347826087,3.44,1.2481818181818183,98.2090909090909,138.2,82.85454545454546,0.2391304347826087,218826655510.8923,0.03740699660457206,274.8568695652174,0.0001
whw,Li54.4La24.0Zr14.4Sb1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.2857142857142857,3.44,1.2208,101.85999999999999,138.2,82.0593220338983,0.21008403361344538,192349577729.65512,0.03692516039111724,271.49924369747896,5.9e-05
duf,Li52.8La24.0Zr12.8Sb3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.2796610169491525,3.44,1.2496000000000003,101.14,138.2,82.0,0.211864406779661,214866887173.7205,0.038207211673168526,272.01762711864404,0.00077
dm9,Li48.0La24.0Zr8.0Sb8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.2608695652173913,3.44,1.336,98.97999999999999,138.2,81.80909090909091,0.21739130434782608,282418815505.9165,0.04205336551932237,273.62686956521736,0.00026
32j,Li56.0La24.0Hf16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2916666666666667,3.44,1.1800000000000002,100.17999999999999,138.2,81.11666666666666,0.20833333333333334,204829942300.2331,0.03735251081846767,269.75949999999995,0.00024
8y4,Li52.8La23.0Y1.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2796610169491525,3.44,1.2086,101.28458333333333,138.2,82.06232040229887,0.211864406779661,192154400921.27094,0.03748887487734672,272.0929819915254,0.000317
ucw,Li52.8La22.0Y2.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2796610169491525,3.44,1.2116,100.70916666666668,138.2,81.81429597701148,0.211864406779661,193697967787.86868,0.037640103298916226,271.7930826271186,0.000436
ff9,Li52.8La20.0Y4.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2796610169491525,3.44,1.2175999999999998,99.55833333333334,138.2,81.31824712643679,0.211864406779661,196785101521.06415,0.03794256014205523,271.193283898305,0.000226
8ee,Li51.2Al1.52La24.0Zr16.0O94.4,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",0.2736212056434374,3.4399999999999995,1.207302504816956,100.51782273603084,138.2,82.28537532355479,0.22188969645147497,206071597510.664,0.03671288436794878,271.81448696023944,0.00031
8k7,Li40.0La24.0Ta16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.22727272727272727,3.44,1.2600000000000002,98.97999999999999,138.2,83.24,0.22727272727272727,273725097131.007,0.04411579584262226,278.5167272727272,1.54e-06
b7v,Li40.0La24.0Bi16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Bi"", ""value"": 5.0}]",0.22727272727272727,3.44,1.42,101.78,138.2,84.64,0.22727272727272727,215131736344.2541,0.04144607806992966,280.08218181818177,2.2e-05
66a,Li54.0La24.0Zr14.0Nb2.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.28421052631578947,3.44,1.2055000000000002,101.86749999999999,138.2,82.12446808510639,0.21052631578947367,190617928232.692,0.037000575172414375,271.72512631578945,0.0008
3rh,Li52.0La24.0Nb10.0Y6.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.243,101.71,138.2,82.37391304347825,0.2127659574468085,244888377580.3261,0.03942807441197872,272.76689361702125,0.00027
kh3,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.209,101.67999999999999,138.2,82.36086956521739,0.2127659574468085,195805475496.9441,0.03776128079245503,272.75119148936164,0.00092
zqx,Li52.8La24.0Zr12.8Ta3.2O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2796610169491525,3.44,1.2056,101.86,138.2,82.31034482758622,0.211864406779661,190610834054.67325,0.03733764645577722,272.39288135593216,0.00073
o5q,Li54.4La24.0Zr14.4Ta1.6O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2857142857142857,3.44,1.1988,102.22,138.2,82.21186440677965,0.21008403361344538,180221551170.1315,0.03649037778242159,271.68529411764706,0.00028
0ew,Li48.0La24.0Zr8.0Ta8.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2608695652173913,3.44,1.2260000000000002,100.78,138.2,82.62727272727273,0.21739130434782608,221778682708.2984,0.03987945247584411,274.58947826086956,0.00016
tbj,Li40.0La24.0Sb16.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 5.0}]",0.22727272727272727,3.44,1.48,95.38,138.2,81.44,0.22727272727272727,395005362726.2432,0.04846362192957878,276.50399999999996,3.33e-06
dbs,Li52.0La24.0Zr12.0Ta4.0O96.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",0.2765957446808511,3.44,1.209,101.67999999999999,138.2,82.36086956521739,0.2127659574468085,195805475496.9441,0.03776128079245503,272.75119148936164,0.000794
