ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1)
1xt,Li8.0Sb8.0O16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Sb"", ""value"": 3.0}]",2.4775,3.44,1.515,2.05,-1.925,-1.3900000000000001,2.46,105.30833333333332,138.2,72.41666666666666,77.33333333333333,-60.86666666666666,-65.78333333333333,0.5595754944524843,0.5239990352146647,107598540117.79666,28978758058.690765,186218322176.90256,248081835595.03476,6.426028396377582,157239564118.2118,0.02680395913154534,0.03879310344827586,0.0,0.25,0.5,0.25,1e-10
kbo,Li8.0Sr8.0Al4.0P12.0O48.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.666,3.44,1.505,1.68,-1.935,-1.76,2.49,107.46583333333334,138.2,61.364583333333336,59.31944444444445,-78.88055555555553,-76.83541666666665,0.42922897571956914,0.4440273757838881,5929672129962.873,28978758058.690765,14780712187819.145,19666164647505.938,510.05333485595634,14751733429760.453,0.12597190884031392,0.1630242735154803,0.0,0.3,0.6,0.1,1e-10
5zv,Li16.0Zn4.0P8.0O32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zn"", ""value"": 2.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.4979999999999998,3.44,1.4214285714285713,2.01,-2.0185714285714287,-1.4300000000000002,2.46,98.46222222222221,138.2,53.047619047619044,33.77777777777778,-104.42222222222222,-85.15238095238095,0.24441228493326905,0.3838467369581697,5254944521050.071,28978758058.690765,11227476821611.646,26031639505415.484,387.43816415018904,11198498063552.955,0.09674250338199086,0.20597942147155893,0.0,0.2,0.5333333333333333,0.26666666666666666,1e-10
5bz,Li12.0B4.0N8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""B"", ""value"": 3.0}, {""element"": ""N"", ""value"": -3.0}]",1.8433333333333335,3.04,1.245,2.04,-1.795,-1.0,2.06,83.41666666666667,146.0,52.125,6.0,-140.0,-93.875,0.0410958904109589,0.3570205479452055,88604403465032.03,36866897357.61785,132888171748869.23,531179622569200.6,3604.539065487983,132851304851511.61,0.1361111111111111,0.5,0.0,0.16666666666666666,0.3333333333333333,0.5,8.7e-08
883,Li4.0Al4.0H16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""H"", ""value"": -1.0}]",1.8983333333333334,2.2,1.295,1.61,-0.9050000000000002,-0.5900000000000001,1.2200000000000002,112.29166666666667,140.0,56.875,46.25,-93.75,-83.125,0.33035714285714285,0.40625,223307265960.70444,13937657735.05191,642046482412.0094,1159738156065.2485,46.065593991257394,628108824676.9575,0.03983983983983984,0.06486486486486487,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,8.7e-09
uu4,Li8.0V8.0O24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""V"", ""value"": 5.0}]",2.586,3.44,1.305,1.63,-2.135,-1.81,2.46,104.56999999999998,138.2,54.125,40.75,-97.44999999999999,-84.07499999999999,0.2948625180897251,0.3916425470332851,607443784065.0217,28978758058.690765,1475141323074.5183,2825927837390.266,50.90422854171011,1446162565015.8276,0.06875710065894115,0.12269938650306748,0.0,0.2,0.6,0.2,2.05e-09
tws,Li24.0Zr8.0O28.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.1746666666666665,3.44,1.0675,1.33,-2.3725,-2.11,2.46,101.89333333333333,138.2,70.125,78.0,-60.19999999999999,-68.07499999999999,0.5643994211287989,0.5074167872648336,106247561910.50172,28978758058.690765,173857765280.8363,322366634847.03424,5.999489865256532,144879007222.14554,0.02393162393162393,0.05128205128205128,0.0,0.13333333333333333,0.4666666666666667,0.4,5.2e-10
l9v,Li36.0Al12.0F72.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""F"", ""value"": -1.0}]",2.8430000000000004,3.98,1.1375,1.61,-2.8425000000000002,-2.37,3.0,103.25,130.625,62.1875,46.25,-84.375,-68.4375,0.35406698564593303,0.47607655502392343,163575729775.4573,17159119235.502205,383200645585.3899,1159738156065.2485,22.332186187770525,366041526349.8877,0.027327327327327327,0.06486486486486487,0.6,0.1,0.0,0.3,5e-07
t0h,Li8.0Zr4.0O12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zr"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}]",2.268333333333333,3.44,1.0966666666666667,1.33,-2.3433333333333333,-2.11,2.46,104.59999999999998,138.2,71.0,78.0,-60.19999999999999,-67.19999999999999,0.5643994211287989,0.5137481910274965,109668754423.44121,28978758058.690765,190358750788.19165,322366634847.03424,6.56890645219017,161379992729.5009,0.026970560303893637,0.05128205128205128,0.0,0.16666666666666666,0.5,0.3333333333333333,6.1e-10
4kt,Li8.0Cr4.0Cl16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Cl"", ""value"": -1.0}, {""element"": ""Cr"", ""value"": 2.0}]",2.322857142857143,3.16,1.2066666666666668,1.66,-1.9533333333333334,-1.5000000000000002,2.18,133.64285714285714,181.0,70.5,76.5,-104.5,-110.5,0.42265193370165743,0.38950276243093923,63622878785.20343,6449680150.445433,139853810298.21408,170851813377.10156,21.683836568012662,133404130147.76865,0.01859114015976761,0.026143790849673203,0.5714285714285714,0.14285714285714285,0.0,0.2857142857142857,1e-10
xas,Li16.0Sn8.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.9433333333333334,2.58,1.3066666666666666,1.96,-1.2733333333333334,-0.6200000000000001,1.6,126.0,184.0,68.0,69.0,-115.0,-116.0,0.375,0.3695652173913043,125204086147.64192,12278644599.949677,238129527695.3342,465678965568.46185,19.39379593219191,225850883095.38452,0.02920021470746108,0.057971014492753624,0.0,0.16666666666666666,0.5,0.3333333333333333,1.5e-05
qy4,Li12.0Na20.0Ti8.0S32.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Na"", ""value"": 1.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.7394444444444446,2.58,1.067,1.1042857142857143,-1.5130000000000001,-1.4757142857142858,1.65,131.2579365079365,184.0,89.06428571428572,98.3061224489796,-85.6938775510204,-94.93571428571428,0.5342724046140195,0.48404503105590063,110220802713.30127,12278644599.949677,188574529203.98254,216097266537.64493,15.357927144886611,176295884604.03287,0.022075645393712717,0.025187429927526102,0.0,0.3888888888888889,0.4444444444444444,0.16666666666666666,8.8e-06
00x,Li4.0Gd4.0P16.0O48.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Gd"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.901111111111111,3.44,1.8233333333333333,1.9919999999999998,-1.6166666666666667,-1.4480000000000002,2.46,105.35277777777777,138.2,39.65833333333333,34.089999999999996,-104.10999999999999,-98.54166666666666,0.24667149059334298,0.28696333815726,8681528532219.816,28978758058.690765,25986628080542.066,31159082734898.727,896.7474737154461,25957649322483.375,0.2034279966528122,0.24115063302041168,0.0,0.2777777777777778,0.6666666666666666,0.05555555555555555,1e-10
ard,Li8.0Ta16.0P8.0O64.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8074999999999997,3.44,1.5425,1.7299999999999998,-1.8975,-1.7100000000000002,2.46,110.675,138.2,55.625,51.666666666666664,-86.53333333333333,-82.57499999999999,0.3738543174143753,0.4024963820549928,3370213418510.0327,28978758058.690765,10052682739412.717,13362125382964.033,346.898328736276,10023703981354.025,0.1134649995263806,0.14634839443023587,0.0,0.25,0.6666666666666666,0.08333333333333333,0.0016
9wf,Li12.0Er4.0I24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Er"", ""value"": 3.0}, {""element"": ""I"", ""value"": -1.0}]",2.0140000000000002,2.66,1.045,1.24,-1.6150000000000002,-1.4200000000000002,1.6800000000000002,162.0025,220.00000000000003,75.00625,97.52499999999999,-122.47500000000004,-144.99375000000003,0.44329545454545444,0.34093749999999995,51830852879.23057,3591748011.3619866,124189510181.03343,123693614447.82271,34.576342713402354,120597762169.67145,0.01880144692244154,0.030761343245321714,0.6,0.1,0.0,0.3,0.00065
dmq,Li24.0Al8.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Al"", ""value"": 3.0}, {""element"": ""S"", ""value"": -2.0}]",1.7557142857142856,2.58,1.1375,1.61,-1.4425000000000001,-0.97,1.6,114.39285714285714,184.0,62.1875,46.25,-137.75,-121.8125,0.2513586956521739,0.33797554347826086,224234073734.48697,12278644599.949677,383200645585.3899,1159738156065.2485,31.208708947155326,370922000985.4402,0.02732732732732733,0.06486486486486487,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.31e-08
uox,Li7.4Zn1.4Ga0.6P4.0O16.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Zn"", ""value"": 2.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.532244897959184,3.44,1.4483582089552238,2.026,-1.9916417910447761,-1.4140000000000001,2.46,98.83219954648526,138.2,51.82587064676617,32.49444444444444,-105.70555555555555,-86.37412935323383,0.23512622608136355,0.3750062999042415,5369001647453.1455,28978758058.690765,11745148381058.463,26077460453561.418,405.30199248949793,11716169622999.771,0.1015456641206377,0.20851371159781926,0.0,0.20408163265306123,0.54421768707483,0.25170068027210885,1e-10
mq1,Li6.0Sb2.0S8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sb"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.91375,2.58,1.2475,2.05,-1.3325,-0.5300000000000002,1.6,124.8125,184.0,65.625,60.0,-124.0,-118.375,0.32608695652173914,0.35665760869565216,163434796953.09723,12278644599.949677,314590949306.24475,885299370948.6678,25.62098338667886,302312304706.29504,0.03194444444444444,0.08333333333333333,0.0,0.125,0.5,0.375,4.8e-09
ssv,Li6.0P0.4V1.6O8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""V"", ""value"": 5.0}]",2.30525,3.44,1.1705,1.742,-2.2695,-1.698,2.46,98.9125,138.2,59.625,36.0,-102.19999999999999,-78.57499999999999,0.2604920405209841,0.4314399421128799,1316769684427.1846,28978758058.690765,2604560610795.678,10045178016906.402,89.87826895551058,2575581852736.9873,0.05035687076466579,0.1569830386142187,0.0,0.125,0.5,0.375,1e-10
h6c,Li6.0V2.0O8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""V"", ""value"": 5.0}]",2.29125,3.44,1.1425,1.63,-2.2975,-1.81,2.46,99.50625,138.2,60.8125,40.75,-97.44999999999999,-77.38749999999999,0.2948625180897251,0.44003256150506515,414363411987.66754,28978758058.690765,799748065916.6443,2825927837390.266,27.597734323082864,770769307857.9535,0.04178595773687798,0.12269938650306748,0.0,0.125,0.5,0.375,1e-10
bsa,Li4.0Ga4.0O8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}]",2.4175,3.44,1.395,1.81,-2.045,-1.63,2.46,99.6,138.2,61.0,54.5,-83.69999999999999,-77.19999999999999,0.39435600578871205,0.4413892908827786,222770713160.01746,28978758058.690765,416562668261.3441,708770527763.9178,14.374759174208863,387583910202.6533,0.03493034318722392,0.05504587155963303,0.0,0.25,0.5,0.25,1e-10
mde,Li4.0B24.0O36.0F4.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""B"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""F"", ""value"": -1.0}]",2.832941176470588,3.4939999999999998,1.8885714285714286,2.04,-1.6054285714285712,-1.4539999999999997,3.0,86.93676470588235,137.4425,14.785714285714286,6.0,-131.4425,-122.6567857142857,0.04365461920439457,0.10757745446797233,187498826950925.1,27796794176.37191,455314584317709.0,531179622569200.7,16380.111369272207,455286787523532.6,0.4306878306878307,0.5,0.058823529411764705,0.35294117647058826,0.5294117647058824,0.058823529411764705,1e-10
1e9,Li12.0Sb4.0S12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sb"", ""value"": 3.0}, {""element"": ""S"", ""value"": -2.0}]",1.8185714285714287,2.58,1.2475,2.05,-1.3325,-0.5300000000000002,1.6,118.83333333333333,184.0,69.95833333333333,77.33333333333333,-106.66666666666667,-114.04166666666667,0.42028985507246375,0.3802083333333333,93997456524.4564,12278644599.949677,155286565467.83646,248081835595.03476,12.646881681751168,143007920867.88678,0.020809386973180077,0.03879310344827586,0.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,1e-09
an2,Li24.0Si4.0O16.0Cl8.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cl"", ""value"": -1.0}]",2.143076923076923,3.3466666666666662,1.1114285714285714,1.9,-2.2352380952380946,-1.4466666666666663,2.46,104.06153846153846,152.46666666666667,62.57142857142857,33.0,-119.46666666666667,-89.8952380952381,0.2164407520769567,0.41039415328877504,394756136697.91174,21469065422.60899,714716483505.3142,4256886531984.5776,33.290526133133355,693247418082.7052,0.030014430014430018,0.12121212121212122,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.46153846153846156,1e-10
fwz,Li8.0Si4.0S12.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",1.9333333333333333,2.58,1.2866666666666666,1.9,-1.2933333333333334,-0.6800000000000002,1.6,120.0,184.0,56.0,33.0,-151.0,-128.0,0.1793478260869565,0.30434782608695654,757072013883.6611,12278644599.949677,1501865383167.3728,4256886531984.5776,122.31524179578649,1489586738567.423,0.05028058361391694,0.12121212121212122,0.0,0.16666666666666666,0.5,0.3333333333333333,2e-06
hln,Li16.0Ga16.0Ge8.0S48.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ga"", ""value"": 3.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""S"", ""value"": -2.0}]",2.097272727272727,2.58,1.518,1.8766666666666667,-1.062,-0.7033333333333334,1.6,126.72727272727273,184.0,58.0,51.666666666666664,-132.33333333333334,-126.0,0.28079710144927533,0.31521739130434784,301053549948.9667,12278644599.949677,647583436367.787,996402521440.4648,52.74062874744669,635304791767.8373,0.04533557889760522,0.06568275495279884,0.0,0.2727272727272727,0.5454545454545454,0.18181818181818182,3.8e-08
cy2,La1.28Li0.16Ti2.0O6.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.678474576271187,3.44,1.350232558139535,1.3682926829268294,-2.089767441860465,-2.0717073170731704,2.46,117.93192090395479,138.2,82.58062015503876,83.31626016260162,-54.883739837398366,-55.61937984496123,0.6028672949537021,0.597544284768732,176127233476.73865,28978758058.690765,432781551066.35706,447826758008.1906,14.934440951190638,403802793007.66626,0.04851154777161967,0.050155290842683324,0.0,0.3474576271186441,0.6355932203389831,0.01694915254237288,0.000335
5tl,La1.24Li0.28Ti2.0O6.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6636974789915966,3.44,1.3404545454545453,1.371604938271605,-2.0995454545454546,-2.068395061728395,2.46,117.2918767507003,138.2,81.6530303030303,82.87613168724279,-55.3238683127572,-56.54696969696968,0.5996825737137684,0.5908323466210587,175928356454.6583,28978758058.690765,426410626447.7848,452514215630.786,14.71459286088707,397431868389.094,0.04762750460390145,0.0504631691535756,0.0,0.3403361344537815,0.6302521008403361,0.029411764705882356,0.000442
u2y,La1.19Li0.43Ti2.0O6.0,"[{""element"": ""La"", ""value"": 3.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6455717255717257,3.44,1.3288397790055246,1.3758620689655174,-2.111160220994475,-2.0641379310344825,2.46,116.50679140679138,138.2,80.551197053407,82.31044932079415,-55.88955067920584,-57.648802946592994,0.59558935832702,0.5828596024124963,175684411666.6595,28978758058.690765,418842953558.3204,458538847684.9055,14.453447339255757,389864195499.62964,0.046577398078711287,0.050858874819612696,0.0,0.33160083160083154,0.6237006237006236,0.044698544698544694,0.000853
ku9,Li0.4Na0.1La0.5Nb2.0O6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Na"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.763888888888889,3.44,1.4116666666666668,1.478076923076923,-2.0283333333333333,-1.9619230769230769,2.51,117.1695767195767,138.2,75.10873015873015,76.27930402930403,-61.92069597069596,-63.091269841269835,0.5519486543364981,0.543478510555211,192940679954.61322,28978758058.690765,520864523746.4582,581866018359.9485,17.97401126340714,491885765687.76746,0.0587596189816166,0.06552035808420148,0.0,0.2888888888888889,0.6666666666666666,0.044444444444444446,9.92e-06
9n0,Li0.3Na0.2La0.5Nb2.0O6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Na"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.7633333333333336,3.44,1.4100000000000001,1.4577777777777778,-2.03,-1.982222222222222,2.51,117.67989417989416,138.2,76.63968253968254,77.65520282186948,-60.54479717813051,-61.56031746031745,0.5619045066705463,0.5545563136011762,191850141509.3745,28978758058.690765,517592908410.742,561286030594.2944,17.86111424659606,488614150352.0513,0.058559662518016135,0.06342020115170516,0.0,0.30000000000000004,0.6666666666666666,0.03333333333333333,1.11e-05
h5i,Li0.1Na0.4La0.5Nb2.0O6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Na"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.7622222222222224,3.44,1.406666666666667,1.4213793103448276,-2.033333333333333,-2.0186206896551724,2.51,118.70052910052908,138.2,79.70158730158731,80.12233169129722,-58.07766830870277,-58.49841269841268,0.5797563798212535,0.5767119196931065,189669064618.89713,28978758058.690765,511049677739.3099,524383983566.22504,17.635320212973912,482070919680.61914,0.05815974959081521,0.05965440251412558,0.0,0.3222222222222222,0.6666666666666666,0.011111111111111112,1.21e-05
o9h,Li0.07Na0.43La0.5Nb2.0O6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Na"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.7620555555555555,3.44,1.4061666666666668,1.4163481228668946,-2.033833333333333,-2.0236518771331053,2.51,118.85362433862434,138.2,80.16087301587301,80.46335121079149,-57.7366487892085,-58.03912698412698,0.5822239595571019,0.5800352606068959,189341903085.32553,28978758058.690765,510068193138.59503,519283188669.8537,17.60145110793059,481089435079.9043,0.058099762651735075,0.05913387403350451,0.0,0.32555555555555554,0.6666666666666666,0.007777777777777778,1.23e-05
0ii,Li0.02Na0.48La0.5Nb2.0O6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Na"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""Nb"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}]",2.761777777777778,3.44,1.4053333333333333,1.4081879194630875,-2.0346666666666664,-2.0318120805369126,2.51,119.10878306878307,138.2,80.9263492063492,81.01645893256631,-57.18354106743368,-57.27365079365079,0.5862261861980197,0.5855741621298785,188796633862.70618,28978758058.690765,508432385470.737,511010087327.8643,17.545002599525052,479453627412.04626,0.05799978441993484,0.058289616430707465,0.0,0.33111111111111113,0.6666666666666666,0.0022222222222222222,3.99e-06
5fj,Ag0.27Li0.27La1.14Ti2.0O6.0,"[{""element"": ""Ag"", ""value"": 1.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6611260330578514,3.44,1.3912228260869566,1.423782991202346,-2.0487771739130434,-2.016217008797654,2.46,117.01503837072019,138.2,82.4743400621118,83.65999162128193,-54.540008378718056,-55.72565993788818,0.6053544979832267,0.5967752537055847,173080082233.52042,28978758058.690765,408027893388.134,430488812112.45306,14.080240863385306,379049135329.44324,0.04552247143470114,0.04795386946618773,0.0,0.3522727272727273,0.6198347107438017,0.02789256198347108,2.3e-05
