ID,True Composition,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,Ionic conductivity (S cm-1),ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
ya8,Li21.0Ge3.0P3.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.864705882352941,2.58,1.228888888888889,2.1,-1.3511111111111112,-0.48,1.6,118.08823529411764,184.0,59.5,31.5,-152.5,-124.5,0.171195652173913,0.3233695652173913,2438974003639.736,12278644599.949677,4596036545008.434,20246922621882.254,374.3113914240396,4583757900408.484,0.0538642080557397,0.1905370843989769,0.0,0.1176470588235294,0.4705882352941176,0.4117647058823529,0.011,17949.808823529413,1.1111111111111112,105.60000000000001,18.11111111111111,0.6931471805599453,786948076329.2129,199853.70250000004,17.880305900946606
j8q,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.886,2.58,1.2453846153846155,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.144927536231884,0.3156354515050167,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,6192303822040.294,0.0633338433849942,0.2250639386189258,0.0,0.12,0.48,0.4,0.0121,18181.14,0.7692307692307693,105.26666666666668,17.384615384615387,0.6365141682948128,699509401181.5226,177647.73555555558,17.913909051392793
824,Li20.7Ge2.7P3.3S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8710059171597635,2.58,1.2337078651685394,2.109,-1.3462921348314607,-0.4710000000000001,1.6,118.21597633136096,184.0,59.08426966292135,30.05,-153.95,-124.91573033707866,0.1633152173913043,0.3211101612115291,2673678923290.968,12278644599.949677,5065948836721.097,22114448233191.12,412.58208880334064,5053670192121.147,0.0566306183766455,0.2008951406649616,0.0,0.1183431952662721,0.4733727810650887,0.408284023668639,0.0144,18018.25,1.0112359550561798,105.5,17.898876404494384,0.6881388137135884,779078595565.9208,197855.16547500002,17.890241090375387
mqo,Li20.7Si2.7P3.3S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8651479289940824,2.58,1.2225842696629212,2.0595,-1.3574157303370789,-0.5205000000000002,1.6,117.52366863905324,184.0,57.76966292134831,24.2,-159.8,-126.2303370786517,0.1315217391304347,0.3139655593551538,2816678806182.797,12278644599.949677,5337487940189.852,23322797243627.08,434.6968345522215,5325209295589.902,0.0600946677615547,0.2163101604278074,0.0,0.1183431952662721,0.4733727810650887,0.408284023668639,0.00673,17963.55769230769,0.0,105.05000000000001,15.067415730337078,0.6881388137135884,242158528647.85645,464329.32727500005,17.00741947913618
izs,Li20.85Si2.85P3.15S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8616814159292037,2.58,1.219608938547486,2.05225,-1.360391061452514,-0.5277500000000002,1.6,117.42330383480828,184.0,57.91340782122904,24.6,-159.4,-126.08659217877096,0.133695652173913,0.3147467816371144,2706479348364.477,12278644599.949677,5114703441114.893,22456164938552.414,416.55277172334274,5102424796514.943,0.0588757550308651,0.2119875222816399,0.0,0.1179941002949852,0.471976401179941,0.4100294985250737,0.00527,17926.367994100296,0.0,105.075,15.033519553072626,0.6918966592050799,243993062955.79474,467846.97369375004,16.957619610686518
8nc,Li20.55Si2.55P3.45S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8686350148367952,2.58,1.225593220338983,2.0667500000000003,-1.354406779661017,-0.5132499999999998,1.6,117.62462908011872,184.0,57.62429378531074,23.8,-160.2,-126.37570621468926,0.1293478260869565,0.3131755097027757,2927532266718.139,12278644599.949677,5562789778237.407,24189429548701.74,453.0459150401833,5550511133637.458,0.0613273535174499,0.220632798573975,0.0,0.1186943620178041,0.4747774480712166,0.4065281899109793,0.00565,18000.968100890208,0.0,105.025,15.101694915254237,0.6818546087307833,239100971467.95923,458466.5832437499,17.057662449641803
3sx,Li20.4Si2.4P3.6S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.872142857142857,2.58,1.2286363636363635,2.074,-1.3513636363636363,-0.5060000000000002,1.6,117.72619047619048,184.0,57.477272727272734,23.4,-160.6,-126.52272727272728,0.1271739130434782,0.3123764822134388,3039045569280.478,12278644599.949677,5790651864444.596,25056061853776.4,471.60350780641767,5778373219844.646,0.0625740470660256,0.2249554367201426,0.0,0.119047619047619,0.4761904761904762,0.4047619047619047,0.00421,18038.60119047619,0.0,105.0,15.136363636363637,0.6730116670092565,234820391416.1032,450258.74159999995,17.108354240948575
xga,Li20.01Sn1.98P4.02S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8839112177564483,2.58,1.2416147635524797,2.1141,-1.3383852364475204,-0.4659,1.6,119.40881823635272,184.0,59.80911188004613,34.16,-149.84,-124.19088811995388,0.1856521739130434,0.3250495210872072,3202804040393.3315,12278644599.949677,6146772110329.556,26231533811068.125,500.6067290484772,6134493465729.606,0.0612679736376996,0.2161892583120205,0.0,0.1199760047990401,0.4799040191961607,0.400119976004799,0.00373,18282.405968806237,1.5224913494809689,106.64600000000002,20.100346020761243,0.6341786357122057,3841994407044.5664,7796.279709239998,18.25599170491026
xn9,Li19.8Sn1.8P4.2S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8885542168674696,2.58,1.245348837209302,2.121,-1.334651162790698,-0.4590000000000001,1.6,119.4397590361446,184.0,59.38372093023256,32.6,-151.4,-124.61627906976744,0.1771739130434782,0.3227376137512639,3354784849572.764,12278644599.949677,6464092947221.893,27385228804150.2,526.4500405238853,6451814302621.943,0.0632936153902073,0.2232736572890026,0.0,0.1204819277108433,0.4819277108433735,0.3975903614457832,0.00365,18324.1234939759,1.3953488372093024,106.46000000000001,19.74418604651163,0.6108643020548934,3649112733963.632,7404.878963999998,18.241789164384187
sg4,Li19.71Sn1.68P4.32S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.890754375377188,2.58,1.2473512252042007,2.1256,-1.3326487747957994,-0.4544000000000001,1.6,119.40826795413398,184.0,59.11260210035006,31.56,-152.44,-124.88739789964994,0.1715217391304348,0.3212641418497285,3453467582946.362,12278644599.949677,6665779310690.971,28154358799538.254,542.875824479706,6653500666091.021,0.064565520795097,0.2279965899403239,0.0,0.1207000603500301,0.4828002414001207,0.3964996982498491,0.00436,18338.254828002413,1.306884480746791,106.33600000000001,19.483080513418905,0.5929533174474744,3503148224605.086,7108.683805439998,18.214558404258522
ns3,Li19.62Sn1.62P4.38S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.892684401451028,2.58,1.2488290398126465,2.1279,-1.3311709601873538,-0.4521000000000001,1.6,119.43954050785972,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618269,0.168695652173913,0.3204421647490073,3506007085885.5195,12278644599.949677,6778820614021.886,28538923797232.28,552.0821584859349,6766541969421.937,0.0652933256933089,0.2303580562659846,0.0,0.120918984280532,0.4836759371221281,0.3954050785973397,0.00496,18357.84492140266,1.2646370023419207,106.274,19.37002341920375,0.583258840128597,3424952951734.437,6950.007827639998,18.216840761157627
g8j,Li19.56Sn1.56P4.44S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8940677966101696,2.58,1.25,2.1302000000000003,-1.33,-0.4497999999999997,1.6,119.43946731234868,184.0,58.81924882629109,30.52,-153.48,-125.18075117370891,0.1658695652173913,0.3196698305776689,3556658601680.3496,12278644599.949677,6884714899408.426,28923488794926.3,560.7064235279391,6872436254808.477,0.0659661546685309,0.2327195225916454,0.0,0.1210653753026634,0.4842615012106537,0.3946731234866827,0.00453,18369.139830508477,1.2206572769953052,106.21200000000002,19.244131455399064,0.5730569171314204,3343282333402.87,6784.279584159998,18.208491985548513
bim,Li19.5Sn1.5P4.5S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8954545454545453,2.58,1.2511764705882351,2.1325,-1.3288235294117647,-0.4475000000000002,1.6,119.43939393939394,184.0,58.6764705882353,30.0,-154.0,-125.3235294117647,0.1630434782608695,0.3188938618925831,3607432909028.621,12278644599.949677,6991107510843.842,29308053792620.324,569.3712733466115,6978828866243.893,0.0666421498977539,0.235080988917306,0.0,0.1212121212121212,0.4848484848484848,0.3939393939393939,0.0036,18380.46212121212,1.1764705882352942,106.15,19.11764705882353,0.5623351446188083,3258136369610.3857,6611.499074999998,18.200126810649525
02p,Li20.0Si2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8816,2.58,1.236923076923077,2.0933333333333333,-1.343076923076923,-0.4866666666666668,1.6,118.0,184.0,57.07692307692308,22.33333333333333,-161.66666666666666,-126.92307692307692,0.1213768115942029,0.3102006688963211,3339685432988.5425,12278644599.949677,6411137853039.552,27367081333975.49,522.1372604160094,6398859208439.603,0.0659688894983012,0.2364824717765894,0.0,0.12,0.48,0.4,0.0023,18140.059999999998,0.0,104.93333333333334,15.230769230769232,0.6365141682948128,217426288348.2437,416906.2422222222,17.24577111844002
9lx,Li20.0Sn2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.884,2.58,1.2415384615384617,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.1865942028985507,0.3252508361204013,3188037130331.898,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,6107227857176.825,0.0611041889814268,0.2154021028701336,0.0,0.12,0.48,0.4,0.007,18286.94,1.5384615384615385,106.66666666666667,20.153846153846153,0.6365141682948128,3861494956575.2715,7835.8507555555525,18.269338548160913
mtn,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.886,2.58,1.2453846153846155,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.144927536231884,0.3156354515050167,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,6192303822040.294,0.0633338433849942,0.2250639386189258,0.0,0.12,0.48,0.4,0.0246,18181.14,0.7692307692307693,105.26666666666668,17.384615384615387,0.6365141682948128,699509401181.5226,177647.73555555558,17.913909051392793
9rc,Li20.0Ge1.55Sn0.45P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.88555,2.58,1.2445192307692308,2.12625,-1.3354807692307693,-0.4537499999999999,1.6,118.727,184.0,58.475,28.391666666666666,-155.60833333333335,-125.525,0.154302536231884,0.3177989130434782,3222322744171.8755,12278644599.949677,6185440374545.962,26389058927169.934,503.7559580942112,6173161729946.013,0.0628321711441916,0.2228900255754475,0.0,0.12,0.48,0.4,0.0141,18204.945,0.9423076923076923,105.58166666666668,18.00769230769231,0.8142354485405789,1522030235061.0176,149106.0153595556,17.993272955893186
13q,Li20.0Sn2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.884,2.58,1.2415384615384617,2.1133333333333333,-1.3384615384615386,-0.4666666666666668,1.6,119.44,184.0,59.84615384615385,34.333333333333336,-149.66666666666666,-124.15384615384616,0.1865942028985507,0.3252508361204013,3188037130331.898,12278644599.949677,6119506501776.774,26103345478503.453,498.3861575244107,6107227857176.825,0.0611041889814268,0.2154021028701336,0.0,0.12,0.48,0.4,0.00398,18286.94,1.5384615384615385,106.66666666666667,20.153846153846153,0.6365141682948128,3861494956575.2715,7835.8507555555525,18.269338548160913
ik8,Li20.0Ge0.83Sn1.17P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.88483,2.58,1.2431346153846154,2.12025,-1.3368653846153846,-0.4597500000000001,1.6,119.0582,184.0,59.11192307692308,31.151666666666667,-152.84833333333333,-124.88807692307692,0.169302536231884,0.3212604515050167,3206396523549.4346,12278644599.949677,6154813027195.113,26256340421982.92,501.2615991198522,6142534382595.164,0.0620294955589073,0.2194117647058823,0.0,0.12,0.48,0.4,0.00743,18243.033,1.2192307692307691,106.08566666666667,19.004615384615384,0.8627230891133999,2703914740177.5215,91765.28519379557,18.12098719030218
nip,Li19.62Sn1.62P4.38S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.892684401451028,2.58,1.2488290398126465,2.1279,-1.3311709601873538,-0.4521000000000001,1.6,119.43954050785972,184.0,58.961358313817335,31.040000000000003,-152.96,-125.03864168618269,0.168695652173913,0.3204421647490073,3506007085885.5195,12278644599.949677,6778820614021.886,28538923797232.28,552.0821584859349,6766541969421.937,0.0652933256933089,0.2303580562659846,0.0,0.120918984280532,0.4836759371221281,0.3954050785973397,0.0055,18357.84492140266,1.2646370023419207,106.274,19.37002341920375,0.583258840128597,3424952951734.437,6950.007827639998,18.216840761157627
1hh,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.886,2.58,1.2453846153846155,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.144927536231884,0.3156354515050167,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,6192303822040.294,0.0633338433849942,0.2250639386189258,0.0,0.12,0.48,0.4,0.012,18181.14,0.7692307692307693,105.26666666666668,17.384615384615387,0.6365141682948128,699509401181.5226,177647.73555555558,17.913909051392793
8ub,Li21.0Sn0.6Si2.4P3.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.858941176470588,2.58,1.2179999999999995,2.051,-1.3620000000000003,-0.5289999999999999,1.6,117.7470588235294,184.0,58.85555555555556,28.6,-155.4,-125.14444444444445,0.1554347826086956,0.3198671497584541,2552325680693.135,12278644599.949677,4810145268331.521,21210411876836.152,391.7488798683232,4797866623731.572,0.0562650278478638,0.2013407734635356,0.0,0.1176470588235294,0.4705882352941176,0.4117647058823529,0.00879,17932.59705882353,0.4444444444444445,105.62,16.42222222222222,0.9433483923290393,1468860829679.5615,432856.07987599995,17.197432455590548
7tu,Li20.4Sn0.48Si1.92P3.6S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8727142857142856,2.58,1.2297272727272728,2.0788,-1.3502727272727273,-0.5012000000000003,1.6,118.06904761904762,184.0,58.131818181818176,26.28,-157.72,-125.86818181818182,0.1428260869565217,0.3159337944664031,3002938830552.705,12278644599.949677,5721720817782.483,24752765248463.11,465.9896107593124,5709442173182.534,0.0614242087620371,0.2198961481825931,0.0,0.119047619047619,0.4761904761904762,0.4047619047619047,0.00782,18073.57261904762,0.36363636363636365,105.41600000000001,16.3,0.8731726364245316,1280717338912.633,397661.07013504,17.344835600444874
ui6,Li20.7Sn0.54Si2.16P3.3S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Si"", ""value"": 4.0}, {""element"": ""Sn"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8657869822485205,2.58,1.2237977528089887,2.0649,-1.3562022471910111,-0.5151000000000003,1.6,117.90710059171596,184.0,58.49775280898877,27.44,-156.56,-125.50224719101124,0.1491304347826086,0.3179225696140694,2776299080623.335,12278644599.949677,5260811832105.03,22981588562649.63,428.45216255600326,5248533187505.081,0.0588156341425113,0.2106184608230644,0.0,0.1183431952662721,0.4733727810650887,0.408284023668639,0.011,18002.66775147929,0.404494382022472,105.518,16.361797752808993,0.913319904305773,1381390876494.159,418469.58789516,17.27054067580625
nkr,Li20.0Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.886,2.58,1.2453846153846155,2.13,-1.3346153846153843,-0.4500000000000002,1.6,118.52,184.0,58.07692307692308,26.666666666666668,-157.33333333333334,-125.92307692307692,0.144927536231884,0.3156354515050167,3232276632060.902,12278644599.949677,6204582466640.243,26472007992911.816,505.3149324531856,6192303822040.294,0.0633338433849942,0.2250639386189258,0.0,0.12,0.48,0.4,0.00143,18181.14,0.7692307692307693,105.26666666666668,17.384615384615387,0.6365141682948128,699509401181.5226,177647.73555555558,17.913909051392793
906,Li19.6Ba0.2Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8892771084337352,2.58,1.2467441860465118,2.09,-1.3332558139534882,-0.4900000000000002,1.69,119.04589787722318,184.0,58.6234772978959,30.56221198156681,-153.4377880184332,-125.3765227021041,0.1660989781606892,0.318605854879869,3244354693796.658,12278644599.949677,6250937065142.434,25618842262742.4,509.0901535799849,6238658420542.484,0.0637002783092441,0.218241420969053,0.0,0.1244979919678715,0.4819277108433735,0.3935742971887551,0.000561,18304.850135234818,0.930232558139535,105.88079470198676,18.496124031007753,0.7584873205812663,71079219484787.67,176536.36566077007,18.19911264917187
fnu,Li19.2Ba0.4Ge2.0P4.0S24.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ba"", ""value"": 2.0}, {""element"": ""Ge"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}, {""element"": ""S"", ""value"": -2.0}]",1.8925806451612903,2.58,1.248125,2.0525,-1.331875,-0.5275000000000003,1.69,119.57603686635947,184.0,59.17857142857143,34.21428571428571,-149.78571428571428,-124.82142857142856,0.185947204968944,0.3216226708074534,3256530159256.0903,12278644599.949677,6298015954246.223,24818999390708.57,512.9243625368906,6285737309646.273,0.0640724387791854,0.2118453106722972,0.0,0.1290322580645161,0.4838709677419355,0.3870967741935484,0.000572,18429.55793285056,1.09375,106.48684210526315,19.625,0.8305236914828464,132797559949900.95,175214.778125,18.49121221376227
