source_row_number,audit_priority,audit_issue_codes,audit_evidence,recommended_actions,duplicate_group_id,duplicate_group_size,duplicate_observed_bound_ratio,duplicate_log10_span,duplicate_same_order_candidate_lt10x,ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID
235,review,duplicate_formula_same_order_lt10x|below_1e-6_modeling_threshold,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=2.42049; log10 span=0.383904 || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=2.83e-07,retain_as_replicates_but_keep_group_in_one_split|exclude_from_current_high_conductivity_model,DUP041,2,2.4204946996466434,0.3839041359681348,True,a3l,LiHf2(PO4)3,6,Li6.0Hf12.0P18.0O72.0,2.83e-07,,,R-3c,167,8.824,8.824,22.04,90.0,90.0,120.0,NASICON,10.1002/chin.199345017,1,D2 -2,not available,,,,,,,2.0,
239,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=1.64389; log10 span=0.215873,retain_as_replicates_but_keep_group_in_one_split,DUP053,2,1.6438923395445135,0.21587337167558385,True,0fh,Li1.2Al0.2Ge1.8(PO4)3,6,Li7.2Al1.2Ge10.8P18.0O72.0,4.83e-05,,,R-3c,167,8.2619,8.2619,20.5656,90.0,90.0,120.0,NASICON,10.1021/acsami.8b00842,1,D2 - 133,done,263760-ICSD,downloaded,,,,263760.0,133.0,
241,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=1.76842; log10 span=0.247586,retain_as_replicates_but_keep_group_in_one_split,DUP050,3,1.7684210526315787,0.24758567643701523,True,1xf,Li1.5Al0.5Ge1.5(PO4)3,6,Li9.0Al3.0Ge9.0P18.0O72.0,0.000336,,,R-3c,167,8.25658,8.25658,20.6523,90.0,90.0,120.0,NASICON,10.1021/acsami.8b00842,1,D2 - 133,done,263763-ICSD,downloaded,,,,263763.0,133.0,
246,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=8.10084; log10 span=0.90853,retain_as_replicates_but_keep_group_in_one_split,DUP024,3,8.100840336134453,0.9085300725102998,True,my9,Li1.2Al0.2Ti1.8(PO4)3,6,Li7.2Al1.2Ti10.8P18.0O72.0,0.000595,,,R-3c,167,8.5042,8.5042,20.8252,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,done,,,,Yes,10.1016/j.solidstatesciences.2016.08.011,7932.0,134.0,
251,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=8.26211; log10 span=0.917091,retain_as_replicates_but_keep_group_in_one_split,DUP023,2,8.262108262108262,0.9170908814331322,True,txm,Li1.3Cr0.3Ti1.7(PO4)3,6,Li7.8Cr1.8Ti10.2P18.0O72.0,3.51e-05,,,R-3c,167,8.5203,8.5203,20.8702,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
258,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=7.77778; log10 span=0.890856,retain_as_replicates_but_keep_group_in_one_split,DUP027,2,7.777777777777777,0.8908555305749322,True,6st,Li1.2Fe0.2Ti1.8(PO4)3,6,Li7.2Fe1.2Ti10.8P18.0O72.0,0.00018,,,R-3c,167,8.5213,8.5213,20.8648,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
259,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=9.34959; log10 span=0.970793,retain_as_replicates_but_keep_group_in_one_split,DUP022,2,9.34959349593496,0.9707927289142138,True,t9r,Li1.3Fe0.3Ti1.7(PO4)3,6,Li7.8Fe1.8Ti10.2P18.0O72.0,0.000246,,,R-3c,167,8.5262,8.5262,20.865,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
262,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=6.91383; log10 span=0.839719,retain_as_replicates_but_keep_group_in_one_split,DUP028,3,6.913827655310621,0.8397185494498838,True,1wm,Li1.2Sc0.2Ti1.8(PO4)3,6,Li7.2Sc1.2Ti10.8P18.0O72.0,0.00069,,,R-3c,167,8.5482,8.5482,20.9418,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
263,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=1.72727; log10 span=0.237361,retain_as_replicates_but_keep_group_in_one_split,DUP051,3,1.727272727272727,0.23736091579460394,True,do2,Li1.3Sc0.3Ti1.7(PO4)3,6,Li7.8Sc1.8Ti10.2P18.0O72.0,0.000703,,,R-3c,167,8.5645,8.5645,20.985,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
265,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=4.74453; log10 span=0.676193,retain_as_replicates_but_keep_group_in_one_split,DUP032,2,4.744525547445255,0.6761927894864486,True,5u3,Li1.2In0.2Ti1.8(PO4)3,6,Li7.2In1.2Ti10.8P18.0O72.0,0.00039,,,R-3c,167,8.544,8.544,20.948,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
269,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=6.6; log10 span=0.819544,retain_as_replicates_but_keep_group_in_one_split,DUP029,2,6.6,0.8195439355418683,True,p4l,Li1.2La0.2Ti1.8(PO4)3,6,Li7.2La1.2Ti10.8P18.0O72.0,8e-05,,,R-3c,167,8.5117,8.5117,20.8537,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
270,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=1.00956; log10 span=0.00413223,retain_as_replicates_but_keep_group_in_one_split,DUP064,2,1.0095602294455066,0.004132233666537921,True,qkr,Li1.3La0.3Ti1.7(PO4)3,6,Li7.8La1.8Ti10.2P18.0O72.0,0.000523,,,R-3c,167,8.5119,8.5119,20.8513,90.0,90.0,120.0,NASICON,10.1149/1.2086597,1,D2 - 134,not available,,,,,,,134.0,
277,review,source_note_conductivity_review,source_note_conductivity_review: ic # check,verify_conductivity_from_source,,,,,,7kf,Li1.7Al0.3Ti1.6(PO4)3,6,Li10.2Al1.8Ti9.6P18.0O72.0,0.00122,0.00122,0.002,R-3c,167,8.46,8.46,20.69,90.0,90.0,120.0,NASICON,10.1016/s0167-2738(00)00493-8,1,D2 - 142,not available,,,ic # check,,,,142.0,
278,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=4.74453; log10 span=0.676193,retain_as_replicates_but_keep_group_in_one_split,DUP032,2,4.744525547445255,0.6761927894864486,True,i8k,Li1.2In0.2Ti1.8(PO4)3,6,Li7.2In1.2Ti10.8P18.0O72.0,8.22e-05,,,R-3c,167,8.55,8.55,20.96,90.0,90.0,120.0,NASICON,10.1021/cm030422i,1,D2 - 143,not available,,,,,,,143.0,
279,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=3.61338; log10 span=0.557914,retain_as_replicates_but_keep_group_in_one_split,DUP033,2,3.613382899628253,0.5579139849238666,True,hzf,Li1.3Al0.2Sc0.1Ti1.7(PO4)3,6,Li7.8Al1.2Sc0.6Ti10.2P18.0O72.0,0.000972,,,R-3c,167,8.5169,8.5169,20.916,90.0,90.0,120.0,NASICON,10.1016/j.ssi.2012.03.045,1,D2 - 144,not available,,,,,,,144.0,
281,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=1.00704; log10 span=0.00304769,retain_as_replicates_but_keep_group_in_one_split,DUP065,2,1.0070422535211268,0.003047693082005587,True,czo,Li1.3Al0.1Sc0.2Ti1.7(PO4)3,6,Li7.8Al0.6Sc1.2Ti10.2P18.0O72.0,0.000429,,,R-3c,167,8.5322,8.5322,21.0039,90.0,90.0,120.0,NASICON,10.1016/j.ssi.2012.03.045,1,D2 - 144,not available,,,,,,,144.0,
282,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=1.72727; log10 span=0.237361,retain_as_replicates_but_keep_group_in_one_split,DUP051,3,1.727272727272727,0.23736091579460394,True,o8s,Li1.3Sc0.3Ti1.7(PO4)3,6,Li7.8Sc1.8Ti10.2P18.0O72.0,0.000452,,,R-3c,167,8.5529,8.5529,21.058,90.0,90.0,120.0,NASICON,10.1016/j.ssi.2012.03.045,1,D2 - 144,not available,,,,,,,144.0,
297,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=2.11282; log10 span=0.324863,retain_as_replicates_but_keep_group_in_one_split,DUP046,2,2.112820512820513,0.32486260467061623,True,3uq,Li1.3Al0.3Ge1.7(PO4)3,6,Li7.8Al1.8Ge10.2P18.0O72.0,8.24e-05,,,R-3c,167,8.26189,8.26189,20.5646,90.0,90.0,120.0,NASICON,10.1021/acsami.8b00842,1,D2 - 133,done,263761-ICSD,downloaded,"check ID 242-247; refer D2 - 140, D2- 146, D1-421",,,263761.0,133.0,
298,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=2.02857; log10 span=0.30719,retain_as_replicates_but_keep_group_in_one_split,DUP047,2,2.028571428571429,0.30719030436879935,True,1dm,Li1.6Al0.6Ge1.4(PO4)3,6,Li9.6Al3.6Ge8.4P18.0O72.0,0.000284,,,R-3c,167,8.2526,8.2526,20.6831,90.0,90.0,120.0,NASICON,10.1021/acsami.8b00842,1,D2 - 133,done,263764-ICSD,downloaded,,,,263764.0,133.0,
300,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=1.64389; log10 span=0.215873,retain_as_replicates_but_keep_group_in_one_split,DUP053,2,1.6438923395445135,0.21587337167558385,True,ed4,Li1.2Al0.2Ge1.8(PO4)3,6,Li7.2Al1.2Ge10.8P18.0O72.0,7.94e-05,,,R-3c,167,8.283,8.283,20.471,90.0,90.0,120.0,NASICON,10.1016/j.jeurceramsoc.2014.11.023,1,D2 - 243,not available,,,,,,,243.0,
301,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=1.76842; log10 span=0.247586,retain_as_replicates_but_keep_group_in_one_split,DUP050,3,1.7684210526315787,0.24758567643701523,True,vg0,Li1.5Al0.5Ge1.5(PO4)3,6,Li9.0Al3.0Ge9.0P18.0O72.0,0.00019,,,R-3c,167,8.2828,8.2828,20.5014,90.0,90.0,120.0,NASICON,10.1016/j.jeurceramsoc.2014.11.023,1,D2 - 243,done,,,,Yes,10.1016/j.jallcom.2020.155878,36779.0,243.0,
302,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=8.10084; log10 span=0.90853,retain_as_replicates_but_keep_group_in_one_split,DUP024,3,8.100840336134453,0.9085300725102998,True,z9y,Li1.2Al0.2Ti1.8(PO4)3,6,Li7.2Al1.2Ti10.8P18.0O72.0,0.00338,,,R-3c,167,8.502,8.502,20.818,90.0,90.0,120.0,NASICON,10.1016/j.jeurceramsoc.2014.11.023,1,D2 - 243,done,,,,Yes,10.1021/acs.chemmater.9b04419,141515.0,243.0,
305,review,bulk_total_semantics_review,bulk_total_semantics_review: target appears to be bulk conductivity while total is blank,verify_target_definition,,,,,,nng,Li1.6Al0.6Ge0.8Ti0.6(PO4)3,6,Li9.6Al3.6Ge4.8P18.0Ti3.6O72.0,0.0007,,,R-3c,167,8.383,8.383,20.637,90.0,90.0,120.0,NASICON,10.1021/cm021717j,1,D1 - 30,not available,,,bulk Ic ,,,,,30.0
308,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=1.00704; log10 span=0.00304769,retain_as_replicates_but_keep_group_in_one_split,DUP065,2,1.0070422535211268,0.003047693082005587,True,dq4,Li1.3Al0.1Sc0.2Ti1.7(PO4)3,6,Li7.8Al0.6Sc1.2Ti10.2P18.0O72.0,0.000426,,,R-3c,167,8.5244,8.5244,20.925,90.0,90.0,120.0,NASICON,10.1007/s10008-012-1780-x,1,D1 - 310,not available,,,refer D2 - 144,,,,,246.0
309,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=3.61338; log10 span=0.557914,retain_as_replicates_but_keep_group_in_one_split,DUP033,2,3.613382899628253,0.5579139849238666,True,0fa,Li1.3Al0.2Sc0.1Ti1.7(PO4)3,6,Li7.8Al1.2Sc0.6Ti10.2P18.0O72.0,0.000269,,,R-3c,167,8.5216,8.5216,20.917,90.0,90.0,120.0,NASICON,10.1007/s10008-012-1780-x,1,D1 - 310,not available,,,,,,,,247.0
312,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=6.91383; log10 span=0.839719,retain_as_replicates_but_keep_group_in_one_split,DUP028,3,6.913827655310621,0.8397185494498838,True,0x9,Li1.2Sc0.2Ti1.8(PO4)3,6,Li7.2Sc1.2Ti10.8P18.0O72.0,0.000246,,,R-3c,167,8.536,8.536,20.922,90.0,90.0,120.0,NASICON,10.1016/0167-2738(86)90179-7,1,D1 - 333,not available,,,,,,,,266.0
313,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=1.72727; log10 span=0.237361,retain_as_replicates_but_keep_group_in_one_split,DUP051,3,1.727272727272727,0.23736091579460394,True,iwe,Li1.3Sc0.3Ti1.7(PO4)3,6,Li7.8Sc1.8Ti10.2P18.0O72.0,0.000407,,,R-3c,167,8.559,8.559,20.964,90.0,90.0,120.0,NASICON,10.1016/0167-2738(86)90179-7,1,D1 - 333,not available,,,,,,,,333.0
320,review,duplicate_formula_same_order_lt10x|below_1e-6_modeling_threshold,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=2.42049; log10 span=0.383904 || below_1e-6_modeling_threshold: Ionic conductivity (S cm-1)=6.85e-07,retain_as_replicates_but_keep_group_in_one_split|exclude_from_current_high_conductivity_model,DUP041,2,2.4204946996466434,0.3839041359681348,True,ncr,LiHf2(PO4)3,6,Li6.0Hf12.0P18.0O72.0,6.85e-07,,,R-3c,167,8.809,8.809,21.98,90.0,90.0,120.0,NASICON,10.1016/0167-2738(93)90387-i,1,D1 - 367,not available,,,,,,,,367.0
340,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=2.11282; log10 span=0.324863,retain_as_replicates_but_keep_group_in_one_split,DUP046,2,2.112820512820513,0.32486260467061623,True,ag1,Li1.3Al0.3Ge1.7(PO4)3,6,Li7.8Al1.8Ge10.2P18.0O72.0,3.9e-05,,,R-3c,167,8.274,8.274,20.53,90.0,90.0,120.0,NASICON,10.1016/s0955-2219(99)00055-2,1,D1 - 401; D1 - 426,not available,,,,,,,,349.0
341,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=1.76842; log10 span=0.247586,retain_as_replicates_but_keep_group_in_one_split,DUP050,3,1.7684210526315787,0.24758567643701523,True,u5t,Li1.5Al0.5Ge1.5(PO4)3,6,Li9.0Al3.0Ge9.0P18.0O72.0,0.00028,,,R-3c,167,8.25,8.25,20.56,90.0,90.0,120.0,NASICON,10.1016/s0955-2219(99)00055-2,1,D1 - 401; D1 - 426,not available,,,,,,,,347.0
342,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=2.02857; log10 span=0.30719,retain_as_replicates_but_keep_group_in_one_split,DUP047,2,2.028571428571429,0.30719030436879935,True,0y6,Li1.6Al0.6Ge1.4(PO4)3,6,Li9.6Al3.6Ge8.4P18.0O72.0,0.00014,,,R-3c,167,8.265,8.265,20.64,90.0,90.0,120.0,NASICON,10.1016/s0955-2219(99)00055-2,1,D1 - 401; D1 - 426,not available,,,,,,,,348.0
360,review,duplicate_formula_same_order_lt10x|space_group_whitespace,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=2.76595; log10 span=0.441844 || space_group_whitespace: leading or trailing whitespace,retain_as_replicates_but_keep_group_in_one_split|trim_text,DUP038,2,2.765947242206235,0.44184389210112096,True,gvd,Li3N,1,Li3.0N1.0,0.0005767,,,P6/mmm ,191,3.648,3.648,3.875,90.0,90.0,120.0,nitrides,10.1039/c0ee00052c,1,D2 - 154,done,ICSD not the same paper,,,,,34280.0,154.0,
363,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=2.76595; log10 span=0.441844,retain_as_replicates_but_keep_group_in_one_split,DUP038,2,2.765947242206235,0.44184389210112096,True,fft,Li3N,2,Li6.0N2.0,0.0002085,,,P63/mmc,194,3.552,3.552,6.311,90.0,90.0,120.0,nitrides,10.1016/0167-2738(83)90045-0,1,D2 - 155,done,ICSD not the same paper,,,,,63201.0,155.0,
365,review,duplicate_formula_same_order_lt10x|space_group_whitespace,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=1.5748; log10 span=0.197226 || space_group_whitespace: leading or trailing whitespace,retain_as_replicates_but_keep_group_in_one_split|trim_text,DUP054,2,1.5748031496062993,0.1972262747080249,True,68u,Li5La3Nb2O12,8,Li40.0La24.0Nb16.0O96.0,8e-06,,, I213,199,12.762,12.762,12.762,90.0,90.0,90.0,garnet,10.1111/j.1551-2916.2005.00060.x,1,D2 - 159;D1- 814,done,,,,Yes,10.1016/0025-5408(88)90264-4,202768.0,159.0,610.0
366,review,duplicate_formula_same_order_lt10x|space_group_whitespace,duplicate_formula_same_order_lt10x: 3 normalized-composition records; observed ratio=1.66667; log10 span=0.221849 || space_group_whitespace: leading or trailing whitespace,retain_as_replicates_but_keep_group_in_one_split|trim_text,DUP052,3,1.6666666666666667,0.22184874961635614,True,gyw,Li6SrLa2Ta2O12,8,Li48.0Sr8.0La16.0Ta16.0O96.0,4.2e-06,,, I213,199,12.811,12.811,12.811,90.0,90.0,90.0,garnet,10.1111/j.1551-2916.2005.00060.x,1,D2 - 159;D1- 814,not available,,,,,,,159.0,
370,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=4.77778; log10 span=0.679226; at least one DOI is shared,retain_as_replicates_but_keep_group_in_one_split,DUP031,2,4.777777777777778,0.679225946140261,True,rwr,Li8GeP4,8,Li64.0Ge8.0P32.0,1.8e-05,,,Pa-3,205,11.80203,11.80203,11.80203,90.0,90.0,90.0,phosphates,10.1021/acs.chemmater.8b02759,1,D2 - 161,done,appendix; ICSD,,,,,235184.0,161.0,
432,review,duplicate_formula_same_order_lt10x|space_group_whitespace,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=4.77778; log10 span=0.679226; at least one DOI is shared || space_group_whitespace: leading or trailing whitespace,retain_as_replicates_but_keep_group_in_one_split|trim_text,DUP031,2,4.777777777777778,0.679225946140261,True,240,Li8GeP4,8,Li64.0Ge8.0P32.0,8.6e-05,,,P-43n ,218,11.7831,11.7831,11.7831,90.0,90.0,90.0,phosphates,10.1021/acs.chemmater.8b02759,1,D2 - 161,done,ICSD ,,,,,235187.0,161.0,
445,review,source_note_lattice_review,source_note_lattice_review: lattice parameter should be checked,verify_lattice_parameters,,,,,,lcx,La0.6Sr0.06Li0.06TiO3,1,La0.6Sr0.06Li0.06Ti1.0O3.0,1.13e-05,,,Pm-3m,221,5.477,5.477,5.477,90.0,90.0,90.0,perovskites,10.1021/cm020609u,1,D2 - 193,not available,,,lattice parameter should be checked,,,,193.0,
446,review,source_note_lattice_review,source_note_lattice_review: lattice parameter should be checked,verify_lattice_parameters,,,,,,mam,La0.56Sr0.1Li0.1TiO3,1,La0.56Sr0.1Li0.1Ti1.0O3.0,1.37e-05,,,Pm-3m,221,5.481,5.481,5.481,90.0,90.0,90.0,perovskites,10.1021/cm020609u,1,D2 - 193,not available,,,lattice parameter should be checked,,,,193.0,
447,review,source_note_lattice_review,source_note_lattice_review: lattice parameter should be checked,verify_lattice_parameters,,,,,,0jx,La0.51Sr0.15Li0.15TiO3,1,La0.51Sr0.15Li0.15Ti1.0O3.0,5.3e-05,,,Pm-3m,221,5.489,5.489,5.489,90.0,90.0,90.0,perovskites,10.1021/cm020609u,1,D2 - 193,not available,,,lattice parameter should be checked,,,,193.0,531.0
448,review,source_note_lattice_review,source_note_lattice_review: lattice parameter should be checked,verify_lattice_parameters,,,,,,lyq,La0.41Sr0.25Li0.25TiO3,1,La0.41Sr0.25Li0.25Ti1.0O3.0,7.64e-05,,,Pm-3m,221,5.495,5.495,5.495,90.0,90.0,90.0,perovskites,10.1021/cm020609u,1,D2 - 193,not available,,,lattice parameter should be checked,,,,193.0,530.0
449,review,source_note_lattice_review,source_note_lattice_review: lattice parameter should be checked,verify_lattice_parameters,,,,,,2tt,La0.385Sr0.275Li0.275TiO3,1,La0.39Sr0.28Li0.28Ti1.0O3.0,6.04e-05,,,Pm-3m,221,5.497,5.497,5.497,90.0,90.0,90.0,perovskites,10.1021/cm020609u,1,D2 - 193,not available,,,lattice parameter should be checked,,,,193.0,
450,review,source_note_lattice_review,source_note_lattice_review: lattice parameter should be checked,verify_lattice_parameters,,,,,,xy0,La0.36Sr0.3Li0.3TiO3,1,La0.36Sr0.3Li0.3Ti1.0O3.0,1.92e-05,,,Pm-3m,221,5.499,5.499,5.499,90.0,90.0,90.0,perovskites,10.1021/cm020609u,1,D2 - 193,not available,,,lattice parameter should be checked,,,,193.0,
451,review,duplicate_formula_same_order_lt10x,duplicate_formula_same_order_lt10x: 2 normalized-composition records; observed ratio=1.38898; log10 span=0.142697; at least one DOI is shared,retain_as_replicates_but_keep_group_in_one_split,DUP057,2,1.3889816360601,0.14269650390141253,True,epv,La0.58Li0.27TiO3,1,La0.58Li0.27Ti1.0O3.0,0.000832,,,Pm-3m,221,3.8771,3.8771,3.8771,90.0,90.0,90.0,perovskites,10.1016/s0167-2738(98)00070-8,1,D2 - 97,not available,,,,,,,97.0,
