ID,Reduced Composition,Z,True Composition,Ionic conductivity (S cm-1),IC (Total),IC (Bulk),Space group,Space group #,a,b,c,alpha,beta,gamma,Family,DOI,Checked,Ref,Cif ID,Cif ref_1,Cif ref_2,note,close match,close match DOI,ICSD ID,Laskowski ID,Liion ID,conductivity_value,conductivity_qualifier,conductivity_used,sample_weight,log10_conductivity,Z_by_element,χₐₗₗ,χ⁻,χ⁺(incl Li⁺),χ⁺(excl Li⁺),χ⁺(incl Li⁺) - χ⁻,χ⁺(excl Li⁺) - χ⁻,χₘₐₓ - χₘᵢₙ,rₐₗₗ (pm),r⁻ (pm),r⁺(incl Li⁺) (pm),r⁺(excl Li⁺) (pm),r⁺(excl Li⁺) - r⁻,r⁺(incl Li⁺) - r⁻,r⁺(excl Li⁺) / r⁻,r⁺(incl Li⁺) / r⁻,ρₐₗₗ (C m⁻³),ρ⁻ (C m⁻³),ρ⁺(incl Li⁺) (C m⁻³),ρ⁺(excl Li⁺) (C m⁻³),ρ⁺(incl Li⁺) / ρ⁻,ρ⁺(incl Li⁺) - ρ⁻,Φ⁺(incl Li⁺) (|Z| pm⁻¹),Φ⁺(excl Li⁺) (|Z| pm⁻¹),nₕₐₗᵢdₑ,nₕₒₛₜ cₐₜᵢₒₙ,nₐₙᵢₒₙ,n_Li,delta_anion,tau_cationic,family,r_ratio_x_chi_diff,log_rho_ratio,n_Li × r⁻ (pm),chi_range_x_r_avg,field_x_r_diff,ir_mean_square_all,d_mean_c,r_mean_l,s_mean_square_c,entropy_c_l,Vs_variance_c_l,mp_variance_c_l,atwt_geometric_mean_all
2eq,Li1.3Ti1.7In0.3P3O12,,Li1.3 Ti1.7 In0.3 P3 O12,0.000393,,,,,,,,,,,nasicon,10.1149/1.2086597,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1990,,,,,,0.000393,exact,0.000393,1.0,-3.4056074496245734,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8566120218579236,3.44,1.7453968253968255,1.9444000000000004,-1.6946031746031744,-1.4955999999999996,2.46,105.13661202185791,138.2,42.158730158730165,35.57,-102.63,-96.04126984126982,0.25738060781476124,0.3050559345783659,6476370039779.396,28978758058.690765,18757115338295.027,23601633075974.453,647.2711943108875,18728136580236.336,0.16273950708739776,0.2011999270782693,0.0,0.27322404371584696,0.6557377049180327,0.07103825136612021,0.0,1.9047619047619049,nasicon,-0.5169487551680372,2.8110862799204543,9.817486338797814,258.63606557377045,-15.629708914016012,13340.078142076503,1.492063492063492,79.76470588235296,41.03174603174603,0.8420953021316528,50024181484120.07,584872.2467249999,19.213840302554523
yn6,Li1.4Ti1.6In0.4P3O12,,Li1.4 Ti1.6 In0.4 P3 O12,0.000302,,,,,,,,,,,nasicon,10.1149/1.2086597,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1990,,,,,,0.000302,exact,0.000302,1.0,-3.5199930570428495,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8477173913043483,3.44,1.7371874999999999,1.9492,-1.7028125,-1.4908,2.46,105.03804347826087,138.2,42.859375,35.96,-102.23999999999998,-95.34062499999999,0.26020260492040526,0.3101257235890015,6439311624622.264,28978758058.690765,18458685749428.957,23592298412816.613,636.9729755859283,18429706991370.266,0.15998106341939897,0.20062761302868254,0.0,0.27173913043478265,0.6521739130434783,0.07608695652173914,0.0,1.875,nasicon,-0.5280859586988966,2.8041210072130998,10.515217391304347,258.39358695652174,-15.252694574570134,13307.229891304347,1.75,79.82352941176472,41.09375,0.8731726364245316,48164088967652.45,565263.3245999999,19.198886158151435
8jy,Li1.5Ti1.5In0.5P3O12,,Li1.5 Ti1.5 In0.5 P3 O12,0.000204,,,,,,,,,,,nasicon,10.1149/1.2086597,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1990,,,,,,0.000204,exact,0.000204,1.0,-3.6903698325741012,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.8389189189189192,3.44,1.7292307692307693,1.954,-1.7107692307692306,-1.486,2.46,104.94054054054054,138.2,43.53846153846154,36.35,-101.85,-94.66153846153844,0.2630246020260492,0.31503951909161754,6402653840980.341,28978758058.690765,18169438609451.08,23582963749658.77,626.9916251294296,18140459851392.387,0.1573074949411848,0.20005529897909574,0.0,0.2702702702702703,0.6486486486486487,0.08108108108108109,0.0,1.8461538461538463,nasicon,-0.5389599157382748,2.7972617398987127,11.205405405405406,258.1537297297297,-14.890969482663227,13274.736756756756,2.0,79.88235294117649,41.15384615384616,0.8979457248567797,46244704647214.58,543827.301225,19.184105130969286
e0z,Li1.4La0.4Ti1.6P3O12,,Li1.4 La0.4 Ti1.6 P3 O12,0.000498,,,,,,,,,,,nasicon,10.1149/1.2086597,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1990,,,,,,0.000498,exact,0.000498,1.0,-3.3027706572402824,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""La"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.832934782608696,3.44,1.6946875,1.8948,-1.7453125,-1.5452,2.46,105.88514492753623,138.2,45.29479166666666,39.077333333333335,-99.12266666666665,-92.90520833333332,0.2827592860588519,0.3277481307284129,6435921435215.885,28978758058.690765,18448938954885.617,23579822515801.137,636.6366328577963,18419960196826.926,0.1592133851481745,0.19964498484151527,0.0,0.27173913043478265,0.6521739130434783,0.07608695652173914,0.0,1.875,nasicon,-0.5720229094119331,2.8038916248446197,10.515217391304347,260.4774565217391,-14.791752716646391,13475.774842995168,1.8125,80.45882352941177,43.84375,0.8731726364245316,76697236427305.78,557321.2503999998,19.27853655271549
dx2,Li1.1Hf1.9Fe0.1P3O12,,Li1.1 Hf1.9 Fe0.1 P3 O12,0.000107,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,0.000107,exact,0.000107,1.0,-3.9706162223147903,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.8497790055248617,3.44,1.6886885245901642,1.8445999999999998,-1.7513114754098358,-1.5954000000000002,2.46,106.41574585635358,138.2,43.88934426229509,38.695,-99.505,-94.3106557377049,0.2799927641099855,0.31757846788925537,6524452138986.37,28978758058.690765,19302432560483.445,23521609665862.875,666.0890201502139,19273453802424.754,0.1654903502689602,0.19863896806887218,0.0,0.2762430939226519,0.6629834254143646,0.06077348066298342,0.0,1.9672131147540985,nasicon,-0.556178815157527,2.8235322747806,8.398895027624308,261.78273480662983,-15.607503452128105,13549.249240331492,6.950819672131147,80.84117647058824,65.22950819672133,0.7524177643476055,161287214669877.8,1122657.6196,22.00757120836599
6xc,Li1.1Hf1.9In0.1P3O12,,Li1.1 Hf1.9 In0.1 P3 O12,5.13e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,5.13e-05,exact,5.13e-05,1.0,-4.289882634888183,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.849502762430939,3.44,1.6878688524590164,1.8436,-1.7521311475409835,-1.5964,2.46,106.5441988950276,138.2,44.27049180327868,39.16,-99.03999999999999,-93.92950819672132,0.2833574529667149,0.320336409575099,6522221894439.659,28978758058.690765,19295814949615.336,23513536180603.78,665.8606594021546,19266836191556.645,0.16523849066038074,0.1983316993464052,0.0,0.2762430939226519,0.6629834254143646,0.06077348066298342,0.0,1.9672131147540985,nasicon,-0.5612714009079768,2.8233833565215103,8.398895027624308,262.09872928176793,-15.52077016289809,13566.815193370165,7.180327868852459,80.98823529411766,65.81967213114754,0.7524177643476055,161546852022374.2,1125126.880225,22.09538327521625
21m,Li1.1Lu0.1Hf1.9P3O12,,Li1.1 Lu0.1 Hf1.9 P3 O12,5.88e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,5.88e-05,exact,5.88e-05,1.0,-4.230622673923862,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8451933701657457,3.44,1.6750819672131148,1.828,-1.7649180327868852,-1.6119999999999999,2.46,106.6307550644567,138.2,44.52732240437159,39.47333333333333,-98.72666666666666,-93.6726775956284,0.2856246985045827,0.32219480755695795,6521707813870.31,28978758058.690765,19294289563007.92,23511675208942.734,665.8080213075777,19265310804949.23,0.16513781664427288,0.19820887704675366,0.0,0.2762430939226519,0.6629834254143646,0.06077348066298342,0.0,1.9672131147540985,nasicon,-0.5686474259275753,2.82334902300544,8.398895027624308,262.31165745856345,-15.468901457364971,13582.02022713321,7.19672131147541,81.1058823529412,66.54098360655738,0.7524177643476055,168912342017904.38,1125794.8084,22.14686670173417
4k1,Li1.1Hf1.9Sc0.1P3O12,,Li1.1 Hf1.9 Sc0.1 P3 O12,2.45e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,2.45e-05,exact,2.45e-05,1.0,-4.610833915635467,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.847182320441989,3.44,1.6809836065573773,1.8352,-1.7590163934426226,-1.6048,2.46,106.54834254143645,138.2,44.282786885245905,39.175,-99.02499999999999,-93.91721311475408,0.283465991316932,0.32042537543593275,6522187716437.764,28978758058.690765,19295713536199.875,23513412456236.918,665.8571598244552,19266734778141.184,0.1652327808699935,0.19832473340213277,0.0,0.2762430939226519,0.6629834254143646,0.06077348066298342,0.0,1.9672131147540985,nasicon,-0.5636334882668127,2.823381073984982,8.398895027624308,262.10892265193365,-15.518202294510639,13567.481284530386,6.868852459016393,81.0,65.22950819672133,0.7524177643476055,162269548162769.88,1122733.6504000002,21.981214671866518
gzp,Li1.2Lu0.2Hf1.8P3O12,,Li1.2 Lu0.2 Hf1.8 P3 O12,9.79e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,9.79e-05,exact,9.79e-05,1.0,-4.009217308196862,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8332967032967034,3.44,1.6590322580645163,1.8220000000000003,-1.7809677419354837,-1.6179999999999997,2.46,106.54578754578755,138.2,45.27956989247312,39.946666666666665,-98.25333333333333,-92.92043010752687,0.28904968644476603,0.32763798764452334,6485025555602.309,28978758058.690765,18980600002460.92,23506098848949.44,654.9832109443564,18951621244402.23,0.16232298321898914,0.19772494363599097,0.0,0.27472527472527475,0.6593406593406593,0.06593406593406594,0.0,1.9354838709677418,nasicon,-0.5835126870275527,2.8162301679495374,9.112087912087912,262.1026373626374,-15.083121417045337,13554.23089133089,7.064516129032259,81.21176470588236,65.61290322580646,0.8030448563658358,171434731020938.8,1101621.7224,22.003719194248166
ew5,Li1.3Hf1.7Fe0.3P3O12,,Li1.3 Hf1.7 Fe0.3 P3 O12,5.4e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,5.4e-05,exact,5.4e-05,1.0,-4.267606240177032,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Fe"", ""value"": 3.0}, {""element"": ""P"", ""value"": 5.0}]",2.835136612021858,3.44,1.6830158730158733,1.8658000000000001,-1.7569841269841266,-1.5741999999999998,2.46,105.82377049180326,138.2,44.1547619047619,38.084999999999994,-100.115,-94.04523809523809,0.2755788712011577,0.3194990007580456,6456887193807.298,28978758058.690765,18700522309518.93,23530325859716.57,645.3182800879425,18671543551460.24,0.1606215358281236,0.1985312832915839,0.0,0.27322404371584696,0.6557377049180327,0.07103825136612021,0.0,1.9047619047619049,nasicon,-0.5613546729191756,2.809773967646838,9.817486338797814,260.326475409836,-15.1056905801787,13429.506762295083,6.222222222222221,80.52352941176471,60.9047619047619,0.8420953021316528,150462080920432.5,1067417.9076,21.45754283935168
jdk,Li1.3Lu0.3Hf1.7P3O12,,Li1.3 Lu0.3 Hf1.7 P3 O12,3.56e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,3.56e-05,exact,3.56e-05,1.0,-4.448550002027125,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8215300546448088,3.44,1.6434920634920633,1.816,-1.7965079365079366,-1.6239999999999999,2.46,106.46174863387978,138.2,46.00793650793651,40.42,-97.77999999999999,-92.19206349206348,0.2924746743849494,0.3329083683642295,6448744196331.772,28978758058.690765,18676868840661.453,23500522488956.15,644.5020453545709,18647890082602.76,0.15959750958498425,0.1972410102252283,0.0,0.27322404371584696,0.6557377049180327,0.07103825136612021,0.0,1.9047619047619049,nasicon,-0.5980725258962459,2.8092242999435633,9.817486338797814,261.89590163934423,-14.713623736834078,13526.745264116575,6.936507936507936,81.31764705882354,64.71428571428571,0.8420953021316528,173946723006869.88,1077178.5876,21.863046291112322
h8a,Li1.3Hf1.7Sc0.3P3O12,,Li1.3 Hf1.7 Sc0.3 P3 O12,8.32e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,8.32e-05,exact,8.32e-05,1.0,-4.079876673709276,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""Sc"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8274316939890713,3.44,1.6606349206349207,1.8376000000000001,-1.7793650793650793,-1.6023999999999998,2.46,106.21721311475409,138.2,45.29761904761905,39.525,-98.67499999999998,-92.90238095238094,0.2859985528219971,0.32776858934601344,6450168169523.727,28978758058.690765,18681005143742.844,23505734230838.703,644.644781046453,18652026385684.152,0.15987335805017264,0.19758857929136567,0.0,0.27322404371584696,0.6557377049180327,0.07103825136612021,0.0,1.9047619047619049,nasicon,-0.5832199819950493,2.809320471027165,9.817486338797814,261.29434426229506,-14.852615613713535,13483.60512295082,5.984126984126983,81.0,60.9047619047619,0.8420953021316528,153853513201220.34,1067655.9864,21.381381730591666
jq7,Li1.3Y0.3Hf1.7P3O12,,Li1.3 Y0.3 Hf1.7 P3 O12,3.19e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,3.19e-05,exact,3.19e-05,1.0,-4.496209316942819,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.825136612021858,3.44,1.653968253968254,1.8292000000000002,-1.7860317460317459,-1.6107999999999998,2.46,106.46639344262293,138.2,46.02142857142857,40.437,-97.76299999999999,-92.17857142857142,0.29259768451519536,0.3330059954517263,6448725221660.016,28978758058.690765,18676813723757.777,23500453041657.52,644.5001433785247,18647834965699.086,0.15959310003763985,0.19723545419557437,0.0,0.27322404371584696,0.6557377049180327,0.07103825136612021,0.0,1.9047619047619049,nasicon,-0.5947592794956864,2.80922301830462,9.817486338797814,261.9073278688524,-14.711063971326729,13527.635286885246,6.46031746031746,81.31764705882354,62.61904761904762,0.8420953021316528,169327765419231.97,1066475.7444,21.62173693543852
ylt,Li1.4Hf1.6In0.4P3O12,,Li1.4 Hf1.6 In0.4 P3 O12,0.000142,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,0.000142,exact,0.000142,1.0,-3.8477116556169433,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.826847826086957,3.44,1.6771874999999998,1.8724,-1.7628125000000001,-1.5675999999999999,2.46,106.03804347826087,138.2,45.73437499999999,39.64,-98.55999999999999,-92.46562499999999,0.28683068017366137,0.3309289073806078,6414879994945.75,28978758058.690765,18388444814108.984,23502390015607.043,634.5490989250407,18359466056050.293,0.15734102668845315,0.19724836601307189,0.0,0.27173913043478265,0.6521739130434783,0.07608695652173914,0.0,1.875,nasicon,-0.5833656145418777,2.802465231737628,10.515217391304347,260.8535869565217,-14.548636370889499,13439.729891304347,6.75,80.9529411764706,61.09375,0.8731726364245316,145173375260649.1,1030722.0766,21.526748671436675
gnq,Li1.4Lu0.4Hf1.6P3O12,,Li1.4 Lu0.4 Hf1.6 P3 O12,2.06e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,2.06e-05,exact,2.06e-05,1.0,-4.686132779630847,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Lu"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8098913043478264,3.44,1.6284375,1.81,-1.8115625,-1.63,2.46,106.3786231884058,138.2,46.71354166666667,40.89333333333333,-97.30666666666666,-91.48645833333332,0.29589966232513265,0.33801404968644483,6412857199662.003,28978758058.690765,18382629277668.21,23494946128962.85,634.348416189466,18353650519609.52,0.156957207002042,0.1967570768144656,0.0,0.27173913043478265,0.6521739130434783,0.07608695652173914,0.0,1.875,nasicon,-0.6123335768851002,2.802327859878417,10.515217391304347,261.69141304347824,-14.359458978508687,13499.558393719806,6.8125,81.42352941176472,63.84375,0.8731726364245316,176448317975697.47,1052465.404,21.724787193599976
sso,Li1.4Y0.4Hf1.6P3O12,,Li1.4 Y0.4 Hf1.6 P3 O12,2.09e-05,,,,,,,,,,,nasicon,10.1016/0167-2738(93)90387-i,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1993,,,,,,2.09e-05,exact,2.09e-05,1.0,-4.679853713888946,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""Y"", ""value"": 3.0}, {""element"": ""Hf"", ""value"": 4.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""P"", ""value"": 5.0}]",2.8146739130434786,3.44,1.6421875,1.8276,-1.7978125,-1.6124,2.46,106.38478260869564,138.2,46.731249999999996,40.916,-97.28399999999999,-91.46875,0.29606367583212734,0.33814218523878437,6412832037597.283,28978758058.690765,18382556936732.14,23494853532564.684,634.3459198459055,18353578178673.45,0.15695141947115246,0.19674966877492703,0.0,0.27173913043478265,0.6521739130434783,0.07608695652173914,0.0,1.875,nasicon,-0.607916247399602,2.802326150801293,10.515217391304347,261.7065652173913,-14.356150149751976,13500.738641304348,6.1875,81.42352941176472,61.09375,0.8731726364245316,170306953531048.66,1037935.2856000001,21.407387264312014
kxh,Li0.34Pr0.56Ti1O3.01,,Li0.34 Pr0.56 Ti1 O3.01,1e-06,,,,,,,,,,,perovskites,10.1016/0167-2738(94)90310-7,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1994,,,,,,1e-06,exact,1e-06,1.0,-6.0,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Pr"", ""value"": 3.0}, {""element"": ""Ti"", ""value"": 4.0}]",2.6192260692464355,3.4399999999999995,1.3189473684210526,1.392820512820513,-2.121052631578947,-2.047179487179487,2.46,114.24412763068565,138.2,76.29298245614035,78.2094017094017,-59.990598290598285,-61.90701754385964,0.565914628866872,0.5520476299286567,176949987968.16205,28978758058.690765,411367567982.6402,473921630890.40674,14.195486471487019,382388809923.94946,0.045499285473437984,0.05218692651441996,0.0,0.31771894093686354,0.6130346232179226,0.06924643584521385,0.0,1.5842105263157893,perovskites,-1.1709220782170982,1.1521502801491101,9.569857433808554,281.0405539714867,-2.816725064037203,14145.329861959717,6.947368421052632,91.945295404814,77.73684210526315,0.652825793916348,202437667015855.25,123636.52202498357,24.192530741912687
ubi,Li2TiIn(PO4)3,,Li2 Ti1 In1 P3 O12,8.3e-06,,,,,,,,,,,nasicon,10.1016/s0167-2738(96)00565-6,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1997,,,,,,8.3e-06,exact,8.3e-06,1.0,-5.080921907623926,"[{""element"": ""Li"", ""value"": 1.0}, {""element"": ""In"", ""value"": 3.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Ti"", ""value"": 4.0}, {""element"": ""P"", ""value"": 5.0}]",2.7963157894736845,3.44,1.692857142857143,1.9780000000000002,-1.7471428571428569,-1.4619999999999997,2.46,104.46842105263157,138.2,46.642857142857146,38.3,-99.89999999999999,-91.55714285714285,0.2771345875542692,0.3375025842464338,6225152993872.084,28978758058.690765,16847165969552.186,23536290433869.555,581.3625944711491,16818187211493.494,0.14508546761220556,0.19719372873116187,0.0,0.2631578947368421,0.631578947368421,0.10526315789473684,0.0,1.7142857142857142,nasicon,-0.5896652293334121,2.7644470853336647,14.54736842105263,256.99231578947365,-13.283610884666077,13117.401578947367,3.1428571428571423,80.1764705882353,41.42857142857143,0.9502705392332347,35758405985471.84,409240.6656,19.112694638705122
w1l,Sr0.5Li0.5Ta0.75Cr0.25O3,,Sr0.5 Li0.5 Ta0.75 Cr0.25 O3,6e-05,,,,,,,,,,,perovskites,10.1016/s0378-7753(97)02645-1,1,data/database/obelix/processed/all-v1.csv,,,,synthesis_method=unknow; measured_temperature=RT; amorphous=unknow; source_year=1997,,,,,,6e-05,exact,6e-05,1.0,-4.221848749616356,"[{""element"": ""Sr"", ""value"": 2.0}, {""element"": ""Li"", ""value"": 1.0}, {""element"": ""Ta"", ""value"": 5.0}, {""element"": ""O"", ""value"": -2.0}, {""element"": ""Cr"", ""value"": 3.0}]",2.565,3.44,1.2525,1.3433333333333335,-2.1875,-2.0966666666666667,2.49,116.02833333333334,138.2,82.77083333333334,87.86111111111113,-50.33888888888886,-55.429166666666646,0.6357533365492847,0.5989206464061747,145335872188.5713,28978758058.690765,319871543383.3921,385043788258.26605,11.038138443875175,290892785324.7013,0.04084115710423502,0.049516604534041754,0.0,0.3,0.6,0.1,0.0,1.5,perovskites,-1.3101389140135071,1.042895836824188,13.82,288.91055000000006,-2.2637913039901596,14491.14261111111,11.75,92.16666666666667,87.375,1.0114042647073516,38079375328023.445,1009880.5555555557,26.62541039172124
